Codigo,Municipio,Homens,Mulheres,Ano,RI
150720,SÃO DOMINGOS DO CAPIM,11883,12434,2018,Guamá
150720,SÃO DOMINGOS DO CAPIM,12235,12525,2017,Guamá
150720,SÃO DOMINGOS DO CAPIM,12715,12806,2016,Guamá
150720,SÃO DOMINGOS DO CAPIM,13179,13072,2015,Guamá
150720,SÃO DOMINGOS DO CAPIM,13769,13455,2014,Guamá
150720,SÃO DOMINGOS DO CAPIM,13362,13087,2013,Guamá
150720,SÃO DOMINGOS DO CAPIM,12699,12383,2012,Guamá
150730,SÃO FÉLIX DO XINGU,13867,15936,2012,Araguaia
150730,SÃO FÉLIX DO XINGU,14465,16816,2013,Araguaia
150730,SÃO FÉLIX DO XINGU,15508,17931,2014,Araguaia
150730,SÃO FÉLIX DO XINGU,15410,17879,2015,Araguaia
150730,SÃO FÉLIX DO XINGU,15632,18097,2016,Araguaia
150730,SÃO FÉLIX DO XINGU,16297,18507,2017,Araguaia
150730,SÃO FÉLIX DO XINGU,16435,18682,2018,Araguaia
150730,SÃO FÉLIX DO XINGU,17312,19557,2019,Araguaia
150730,SÃO FÉLIX DO XINGU,16877,19190,2020,Araguaia
150730,SÃO FÉLIX DO XINGU,18641,21306,2021,Araguaia
150730,SÃO FÉLIX DO XINGU,20537,23350,2022,Araguaia
150730,SÃO FÉLIX DO XINGU,21860,24780,2023,Araguaia
150730,SÃO FÉLIX DO XINGU,21388,24380,2024,Araguaia
150730,SÃO FÉLIX DO XINGU,21161,24082,2025,Araguaia
150740,SÃO FRANCISCO DO PARÁ,5637,6187,2015,Guamá
150740,SÃO FRANCISCO DO PARÁ,5392,5944,2016,Guamá
150740,SÃO FRANCISCO DO PARÁ,5224,5933,2017,Guamá
150740,SÃO FRANCISCO DO PARÁ,4929,5812,2018,Guamá
150740,SÃO FRANCISCO DO PARÁ,5124,6077,2019,Guamá
150740,SÃO FRANCISCO DO PARÁ,5016,6016,2020,Guamá
150740,SÃO FRANCISCO DO PARÁ,5231,6281,2021,Guamá
150740,SÃO FRANCISCO DO PARÁ,5587,6575,2022,Guamá
150740,SÃO FRANCISCO DO PARÁ,5820,6773,2023,Guamá
150740,SÃO FRANCISCO DO PARÁ,6016,7099,2024,Guamá
150740,SÃO FRANCISCO DO PARÁ,5775,6292,2014,Guamá
150740,SÃO FRANCISCO DO PARÁ,6061,7119,2025,Guamá
150740,SÃO FRANCISCO DO PARÁ,5368,5815,2012,Guamá
150740,SÃO FRANCISCO DO PARÁ,5668,6126,2013,Guamá
150745,SÃO GERALDO DO ARAGUAIA,8529,10401,2012,Carajás
150745,SÃO GERALDO DO ARAGUAIA,8499,10251,2013,Carajás
150745,SÃO GERALDO DO ARAGUAIA,8468,10166,2014,Carajás
150745,SÃO GERALDO DO ARAGUAIA,7544,9187,2015,Carajás
150745,SÃO GERALDO DO ARAGUAIA,6761,8497,2016,Carajás
150745,SÃO GERALDO DO ARAGUAIA,6564,8245,2017,Carajás
150745,SÃO GERALDO DO ARAGUAIA,6425,8293,2018,Carajás
150745,SÃO GERALDO DO ARAGUAIA,6393,8283,2019,Carajás
150745,SÃO GERALDO DO ARAGUAIA,6088,7878,2020,Carajás
150745,SÃO GERALDO DO ARAGUAIA,6466,8503,2021,Carajás
150745,SÃO GERALDO DO ARAGUAIA,7397,9593,2022,Carajás
150745,SÃO GERALDO DO ARAGUAIA,7705,9800,2023,Carajás
150745,SÃO GERALDO DO ARAGUAIA,7778,9771,2024,Carajás
150745,SÃO GERALDO DO ARAGUAIA,7692,9798,2025,Carajás
150746,SÃO JOÃO DA PONTA,2294,2331,2013,Guamá
150746,SÃO JOÃO DA PONTA,2211,2288,2012,Guamá
150746,SÃO JOÃO DA PONTA,2564,2657,2025,Guamá
150746,SÃO JOÃO DA PONTA,2591,2601,2024,Guamá
150746,SÃO JOÃO DA PONTA,2790,2730,2023,Guamá
150746,SÃO JOÃO DA PONTA,2763,2709,2022,Guamá
150746,SÃO JOÃO DA PONTA,2579,2641,2021,Guamá
150746,SÃO JOÃO DA PONTA,2489,2508,2020,Guamá
150746,SÃO JOÃO DA PONTA,2506,2528,2019,Guamá
150746,SÃO JOÃO DA PONTA,2401,2460,2018,Guamá
150746,SÃO JOÃO DA PONTA,2201,2237,2017,Guamá
150746,SÃO JOÃO DA PONTA,2159,2232,2016,Guamá
150746,SÃO JOÃO DA PONTA,2228,2292,2015,Guamá
150746,SÃO JOÃO DA PONTA,2356,2381,2014,Guamá
150747,SÃO JOÃO DE PIRABAS,7804,8831,2022,Rio Caeté
150747,SÃO JOÃO DE PIRABAS,7346,8340,2021,Rio Caeté
150747,SÃO JOÃO DE PIRABAS,7280,8081,2020,Rio Caeté
150747,SÃO JOÃO DE PIRABAS,7461,8114,2019,Rio Caeté
150747,SÃO JOÃO DE PIRABAS,7451,8199,2018,Rio Caeté
150747,SÃO JOÃO DE PIRABAS,7771,8590,2017,Rio Caeté
150747,SÃO JOÃO DE PIRABAS,7558,8505,2016,Rio Caeté
150747,SÃO JOÃO DE PIRABAS,7938,8782,2015,Rio Caeté
150747,SÃO JOÃO DE PIRABAS,8005,8826,2014,Rio Caeté
150747,SÃO JOÃO DE PIRABAS,7775,8628,2013,Rio Caeté
150747,SÃO JOÃO DE PIRABAS,7587,8552,2012,Rio Caeté
150747,SÃO JOÃO DE PIRABAS,7764,8940,2025,Rio Caeté
150747,SÃO JOÃO DE PIRABAS,7813,8995,2024,Rio Caeté
150747,SÃO JOÃO DE PIRABAS,8029,9015,2023,Rio Caeté
150750,SÃO JOÃO DO ARAGUAIA,4946,5610,2015,Carajás
150750,SÃO JOÃO DO ARAGUAIA,5761,6515,2025,Carajás
150750,SÃO JOÃO DO ARAGUAIA,4101,4551,2012,Carajás
150750,SÃO JOÃO DO ARAGUAIA,4378,4836,2013,Carajás
150750,SÃO JOÃO DO ARAGUAIA,5059,5848,2016,Carajás
150750,SÃO JOÃO DO ARAGUAIA,5255,6009,2017,Carajás
150750,SÃO JOÃO DO ARAGUAIA,5347,6003,2018,Carajás
150750,SÃO JOÃO DO ARAGUAIA,5487,6101,2019,Carajás
150750,SÃO JOÃO DO ARAGUAIA,5400,5968,2020,Carajás
150750,SÃO JOÃO DO ARAGUAIA,5606,6200,2021,Carajás
150750,SÃO JOÃO DO ARAGUAIA,6013,6474,2022,Carajás
150750,SÃO JOÃO DO ARAGUAIA,6132,6649,2023,Carajás
150750,SÃO JOÃO DO ARAGUAIA,5808,6491,2024,Carajás
150750,SÃO JOÃO DO ARAGUAIA,4913,5548,2014,Carajás
150760,SÃO MIGUEL DO GUAMÁ,15893,21020,2013,Guamá
150760,SÃO MIGUEL DO GUAMÁ,14691,20580,2012,Guamá
150760,SÃO MIGUEL DO GUAMÁ,16521,21326,2014,Guamá
150760,SÃO MIGUEL DO GUAMÁ,15661,20206,2015,Guamá
150760,SÃO MIGUEL DO GUAMÁ,15249,20064,2016,Guamá
150760,SÃO MIGUEL DO GUAMÁ,15330,20277,2017,Guamá
150760,SÃO MIGUEL DO GUAMÁ,14782,19844,2018,Guamá
150760,SÃO MIGUEL DO GUAMÁ,15262,20321,2019,Guamá
150760,SÃO MIGUEL DO GUAMÁ,14841,19668,2020,Guamá
150760,SÃO MIGUEL DO GUAMÁ,15054,20132,2021,Guamá
150760,SÃO MIGUEL DO GUAMÁ,15915,21434,2022,Guamá
150760,SÃO MIGUEL DO GUAMÁ,16306,21974,2023,Guamá
150760,SÃO MIGUEL DO GUAMÁ,15969,21562,2024,Guamá
150760,SÃO MIGUEL DO GUAMÁ,16029,21513,2025,Guamá
150770,SÃO SEBASTIÃO DA BOA VISTA,11074,11059,2014,Marajó
150770,SÃO SEBASTIÃO DA BOA VISTA,10578,10559,2013,Marajó
150770,SÃO SEBASTIÃO DA BOA VISTA,13364,13384,2025,Marajó
150770,SÃO SEBASTIÃO DA BOA VISTA,11094,11164,2016,Marajó
150770,SÃO SEBASTIÃO DA BOA VISTA,11227,11293,2017,Marajó
150770,SÃO SEBASTIÃO DA BOA VISTA,11190,11378,2018,Marajó
150770,SÃO SEBASTIÃO DA BOA VISTA,11399,11504,2019,Marajó
150770,SÃO SEBASTIÃO DA BOA VISTA,11420,11574,2020,Marajó
150770,SÃO SEBASTIÃO DA BOA VISTA,11880,11985,2021,Marajó
150770,SÃO SEBASTIÃO DA BOA VISTA,12949,12844,2022,Marajó
150770,SÃO SEBASTIÃO DA BOA VISTA,13340,13250,2023,Marajó
150770,SÃO SEBASTIÃO DA BOA VISTA,13224,13332,2024,Marajó
150770,SÃO SEBASTIÃO DA BOA VISTA,9929,10056,2012,Marajó
150770,SÃO SEBASTIÃO DA BOA VISTA,10981,10980,2015,Marajó
150775,SAPUCAIA,1602,1786,2012,Araguaia
150775,SAPUCAIA,1718,1885,2013,Araguaia
150775,SAPUCAIA,1811,1972,2014,Araguaia
150775,SAPUCAIA,1562,2222,2025,Araguaia
150775,SAPUCAIA,1603,2274,2024,Araguaia
150775,SAPUCAIA,1513,2078,2023,Araguaia
150775,SAPUCAIA,1472,1987,2022,Araguaia
150775,SAPUCAIA,1280,1692,2021,Araguaia
150775,SAPUCAIA,1126,1434,2020,Araguaia
150775,SAPUCAIA,1157,1463,2019,Araguaia
150775,SAPUCAIA,1164,1423,2018,Araguaia
150775,SAPUCAIA,1328,1532,2017,Araguaia
150775,SAPUCAIA,1463,1655,2016,Araguaia
150775,SAPUCAIA,1645,1824,2015,Araguaia
150780,SENADOR JOSÉ PORFÍRIO,8143,8947,2023,Xingu
150780,SENADOR JOSÉ PORFÍRIO,8111,9005,2024,Xingu
150780,SENADOR JOSÉ PORFÍRIO,7656,8407,2022,Xingu
150780,SENADOR JOSÉ PORFÍRIO,6666,7362,2021,Xingu
150780,SENADOR JOSÉ PORFÍRIO,6403,7109,2020,Xingu
150780,SENADOR JOSÉ PORFÍRIO,6521,7222,2019,Xingu
150780,SENADOR JOSÉ PORFÍRIO,6381,7120,2018,Xingu
150780,SENADOR JOSÉ PORFÍRIO,5698,6522,2017,Xingu
150780,SENADOR JOSÉ PORFÍRIO,5290,6232,2016,Xingu
150780,SENADOR JOSÉ PORFÍRIO,4792,5761,2015,Xingu
150780,SENADOR JOSÉ PORFÍRIO,4915,5948,2014,Xingu
150780,SENADOR JOSÉ PORFÍRIO,4614,5598,2013,Xingu
150780,SENADOR JOSÉ PORFÍRIO,4494,5518,2012,Xingu
150780,SENADOR JOSÉ PORFÍRIO,8890,9582,2025,Xingu
150790,SOURE,6111,8559,2012,Marajó
150790,SOURE,6700,9202,2013,Marajó
150790,SOURE,7296,9838,2014,Marajó
150790,SOURE,6883,9263,2015,Marajó
150790,SOURE,6804,9226,2016,Marajó
150790,SOURE,6704,9295,2017,Marajó
150790,SOURE,6559,9323,2018,Marajó
150790,SOURE,6674,9530,2019,Marajó
150790,SOURE,6660,9402,2020,Marajó
150790,SOURE,7095,9948,2021,Marajó
150790,SOURE,7500,10496,2022,Marajó
150790,SOURE,7845,10788,2023,Marajó
150790,SOURE,7945,10918,2024,Marajó
150790,SOURE,8599,11135,2025,Marajó
150795,TAILÂNDIA,24178,31792,2023,Tocantins
150795,TAILÂNDIA,24081,31734,2025,Tocantins
150795,TAILÂNDIA,23798,31644,2024,Tocantins
150795,TAILÂNDIA,17938,23902,2012,Tocantins
150795,TAILÂNDIA,19884,26605,2013,Tocantins
150795,TAILÂNDIA,21181,28064,2014,Tocantins
150795,TAILÂNDIA,20658,27396,2015,Tocantins
150795,TAILÂNDIA,20801,27158,2016,Tocantins
150795,TAILÂNDIA,20162,26114,2017,Tocantins
150795,TAILÂNDIA,18883,24461,2018,Tocantins
150795,TAILÂNDIA,18830,24461,2019,Tocantins
150795,TAILÂNDIA,18568,24250,2020,Tocantins
150795,TAILÂNDIA,19406,25832,2021,Tocantins
150795,TAILÂNDIA,22629,29978,2022,Tocantins
150796,TERRA ALTA,4344,5234,2025,Guamá
150796,TERRA ALTA,4530,5347,2024,Guamá
150796,TERRA ALTA,4971,5566,2023,Guamá
150796,TERRA ALTA,4863,5597,2022,Guamá
150796,TERRA ALTA,4361,5237,2021,Guamá
150796,TERRA ALTA,4246,5088,2020,Guamá
150796,TERRA ALTA,4281,5118,2019,Guamá
150796,TERRA ALTA,4143,5046,2018,Guamá
150796,TERRA ALTA,4113,5105,2017,Guamá
150796,TERRA ALTA,3970,4975,2016,Guamá
150796,TERRA ALTA,3978,4902,2015,Guamá
150796,TERRA ALTA,4041,5013,2014,Guamá
150796,TERRA ALTA,3537,4608,2012,Guamá
150796,TERRA ALTA,3819,4820,2013,Guamá
150797,TERRA SANTA,6877,8271,2025,Baixo Amazonas
150797,TERRA SANTA,6889,8155,2024,Baixo Amazonas
150797,TERRA SANTA,5766,6489,2020,Baixo Amazonas
150797,TERRA SANTA,5948,6622,2019,Baixo Amazonas
150797,TERRA SANTA,5802,6422,2018,Baixo Amazonas
150797,TERRA SANTA,5997,6639,2017,Baixo Amazonas
150797,TERRA SANTA,5890,6662,2016,Baixo Amazonas
150797,TERRA SANTA,5758,6699,2015,Baixo Amazonas
150797,TERRA SANTA,5908,7097,2014,Baixo Amazonas
150797,TERRA SANTA,6906,7945,2023,Baixo Amazonas
150797,TERRA SANTA,6715,7624,2022,Baixo Amazonas
150797,TERRA SANTA,6042,6906,2021,Baixo Amazonas
150797,TERRA SANTA,5608,7005,2013,Baixo Amazonas
150797,TERRA SANTA,5472,6701,2012,Baixo Amazonas
150800,TOMÉ-AÇU,23296,29036,2025,Rio Capim
150800,TOMÉ-AÇU,20118,24795,2012,Rio Capim
150800,TOMÉ-AÇU,21058,26068,2013,Rio Capim
150800,TOMÉ-AÇU,21568,26851,2014,Rio Capim
150800,TOMÉ-AÇU,19885,25531,2015,Rio Capim
150800,TOMÉ-AÇU,18950,25044,2016,Rio Capim
150800,TOMÉ-AÇU,18433,24347,2017,Rio Capim
150800,TOMÉ-AÇU,17809,23317,2018,Rio Capim
150800,TOMÉ-AÇU,18524,23809,2019,Rio Capim
150800,TOMÉ-AÇU,18022,23158,2020,Rio Capim
150800,TOMÉ-AÇU,18711,23953,2021,Rio Capim
150800,TOMÉ-AÇU,21344,27249,2022,Rio Capim
150800,TOMÉ-AÇU,22974,28772,2023,Rio Capim
150800,TOMÉ-AÇU,23159,28743,2024,Rio Capim
150803,TRACUATEUA,11958,13040,2025,Rio Caeté
150803,TRACUATEUA,12173,13241,2024,Rio Caeté
150803,TRACUATEUA,12243,13161,2023,Rio Caeté
150803,TRACUATEUA,12091,12940,2022,Rio Caeté
150803,TRACUATEUA,10998,12391,2021,Rio Caeté
150803,TRACUATEUA,10634,11859,2020,Rio Caeté
150803,TRACUATEUA,10890,12033,2019,Rio Caeté
150803,TRACUATEUA,10775,11874,2018,Rio Caeté
150803,TRACUATEUA,11234,12059,2017,Rio Caeté
150803,TRACUATEUA,11535,12234,2016,Rio Caeté
150803,TRACUATEUA,11528,12072,2015,Rio Caeté
150803,TRACUATEUA,12438,12858,2014,Rio Caeté
150803,TRACUATEUA,12068,12505,2013,Rio Caeté
150803,TRACUATEUA,11565,11968,2012,Rio Caeté
150805,TRAIRÃO,4391,4751,2012,Tapajós
150805,TRAIRÃO,4550,4944,2013,Tapajós
150805,TRAIRÃO,4771,5140,2014,Tapajós
150805,TRAIRÃO,4518,4798,2015,Tapajós
150805,TRAIRÃO,4603,4830,2016,Tapajós
150805,TRAIRÃO,4780,5059,2017,Tapajós
150805,TRAIRÃO,5054,5454,2018,Tapajós
150805,TRAIRÃO,5209,5618,2019,Tapajós
150805,TRAIRÃO,5038,5465,2020,Tapajós
150805,TRAIRÃO,5303,5723,2021,Tapajós
150805,TRAIRÃO,5809,6260,2022,Tapajós
150805,TRAIRÃO,6151,6520,2023,Tapajós
150805,TRAIRÃO,6186,6470,2024,Tapajós
150805,TRAIRÃO,6258,6691,2025,Tapajós
150808,TUCUMÃ,9077,10244,2012,Araguaia
150808,TUCUMÃ,9456,10778,2013,Araguaia
150808,TUCUMÃ,9784,11099,2014,Araguaia
150808,TUCUMÃ,8871,10272,2015,Araguaia
150808,TUCUMÃ,8256,9682,2016,Araguaia
150808,TUCUMÃ,8316,9690,2017,Araguaia
150808,TUCUMÃ,7767,9042,2018,Araguaia
150808,TUCUMÃ,8062,9390,2019,Araguaia
150808,TUCUMÃ,7604,8785,2020,Araguaia
150808,TUCUMÃ,8837,10039,2021,Araguaia
150808,TUCUMÃ,10178,11596,2022,Araguaia
150808,TUCUMÃ,10590,12159,2023,Araguaia
150808,TUCUMÃ,11061,12700,2024,Araguaia
150808,TUCUMÃ,11163,13104,2025,Araguaia
150810,TUCURUÍ,23855,32854,2025,Lago Tucuruí
150810,TUCURUÍ,25141,32760,2012,Lago Tucuruí
150810,TUCURUÍ,24318,33314,2024,Lago Tucuruí
150810,TUCURUÍ,26083,35388,2023,Lago Tucuruí
150810,TUCURUÍ,25557,34598,2022,Lago Tucuruí
150810,TUCURUÍ,23716,32250,2021,Lago Tucuruí
150810,TUCURUÍ,22950,31071,2020,Lago Tucuruí
150810,TUCURUÍ,23571,31927,2019,Lago Tucuruí
150810,TUCURUÍ,23538,32019,2018,Lago Tucuruí
150810,TUCURUÍ,23983,32588,2017,Lago Tucuruí
150810,TUCURUÍ,23753,32807,2016,Lago Tucuruí
150810,TUCURUÍ,25083,33942,2015,Lago Tucuruí
150810,TUCURUÍ,27037,35726,2014,Lago Tucuruí
150810,TUCURUÍ,26552,34759,2013,Lago Tucuruí
150812,ULIANÓPOLIS,7876,10484,2025,Rio Capim
150812,ULIANÓPOLIS,8110,10577,2024,Rio Capim
150812,ULIANÓPOLIS,8656,10799,2023,Rio Capim
150812,ULIANÓPOLIS,8241,10410,2022,Rio Capim
150812,ULIANÓPOLIS,7015,9047,2021,Rio Capim
150812,ULIANÓPOLIS,6545,8368,2020,Rio Capim
150812,ULIANÓPOLIS,6761,8697,2019,Rio Capim
150812,ULIANÓPOLIS,6681,8536,2018,Rio Capim
150812,ULIANÓPOLIS,6931,8871,2017,Rio Capim
150812,ULIANÓPOLIS,7171,9147,2016,Rio Capim
150812,ULIANÓPOLIS,7278,9235,2015,Rio Capim
150812,ULIANÓPOLIS,7433,9467,2014,Rio Capim
150812,ULIANÓPOLIS,7133,9275,2013,Rio Capim
150812,ULIANÓPOLIS,6595,8670,2012,Rio Capim
150815,URUARÁ,12788,15048,2013,Xingu
150815,URUARÁ,13799,15844,2014,Xingu
150815,URUARÁ,12914,14726,2015,Xingu
150815,URUARÁ,12934,14581,2016,Xingu
150815,URUARÁ,12979,14385,2017,Xingu
150815,URUARÁ,13014,14392,2018,Xingu
150815,URUARÁ,13508,14739,2019,Xingu
150815,URUARÁ,13306,14541,2020,Xingu
150815,URUARÁ,13819,15235,2021,Xingu
150815,URUARÁ,14671,16360,2022,Xingu
150815,URUARÁ,15121,16843,2023,Xingu
150815,URUARÁ,14902,16557,2024,Xingu
150815,URUARÁ,15221,16908,2025,Xingu
150815,URUARÁ,11749,13882,2012,Xingu
150820,VIGIA,13603,18691,2014,Guamá
150820,VIGIA,12756,17403,2012,Guamá
150820,VIGIA,13152,17913,2013,Guamá
150820,VIGIA,16789,20444,2025,Guamá
150820,VIGIA,16648,20402,2024,Guamá
150820,VIGIA,18083,21120,2023,Guamá
150820,VIGIA,17571,20882,2022,Guamá
150820,VIGIA,14403,19195,2021,Guamá
150820,VIGIA,13950,18173,2020,Guamá
150820,VIGIA,14452,18796,2019,Guamá
150820,VIGIA,13895,18522,2018,Guamá
150820,VIGIA,13816,18517,2017,Guamá
150820,VIGIA,13897,18738,2016,Guamá
150820,VIGIA,13724,18660,2015,Guamá
150830,VISEU,22657,23580,2012,Rio Caeté
150830,VISEU,23501,24334,2013,Rio Caeté
150830,VISEU,24271,24992,2014,Rio Caeté
150830,VISEU,23934,24501,2015,Rio Caeté
150830,VISEU,23235,23947,2016,Rio Caeté
150830,VISEU,22552,23177,2017,Rio Caeté
150830,VISEU,21107,21914,2018,Rio Caeté
150830,VISEU,21084,21930,2019,Rio Caeté
150830,VISEU,21002,21848,2020,Rio Caeté
150830,VISEU,21297,22425,2021,Rio Caeté
150830,VISEU,22674,23329,2022,Rio Caeté
150830,VISEU,22432,23205,2023,Rio Caeté
150830,VISEU,22246,23330,2024,Rio Caeté
150830,VISEU,21936,23422,2025,Rio Caeté
150835,VITÓRIA DO XINGU,3668,3767,2012,Xingu
150835,VITÓRIA DO XINGU,3547,3700,2013,Xingu
150835,VITÓRIA DO XINGU,3767,4036,2014,Xingu
150835,VITÓRIA DO XINGU,3520,3890,2015,Xingu
150835,VITÓRIA DO XINGU,3500,3976,2016,Xingu
150835,VITÓRIA DO XINGU,3628,4096,2017,Xingu
150835,VITÓRIA DO XINGU,3432,3903,2018,Xingu
150835,VITÓRIA DO XINGU,3720,4228,2019,Xingu
150835,VITÓRIA DO XINGU,3546,4020,2020,Xingu
150835,VITÓRIA DO XINGU,4237,4945,2021,Xingu
150835,VITÓRIA DO XINGU,5339,6195,2022,Xingu
150835,VITÓRIA DO XINGU,5763,6697,2023,Xingu
150835,VITÓRIA DO XINGU,5950,6999,2024,Xingu
150835,VITÓRIA DO XINGU,5899,6986,2025,Xingu
150840,XINGUARA,11978,15977,2025,Araguaia
150840,XINGUARA,12126,15773,2024,Araguaia
150840,XINGUARA,12116,15764,2023,Araguaia
150840,XINGUARA,11446,14885,2022,Araguaia
150840,XINGUARA,9879,12916,2021,Araguaia
150840,XINGUARA,9169,11811,2020,Araguaia
150840,XINGUARA,9455,12178,2019,Araguaia
150840,XINGUARA,9224,11936,2018,Araguaia
150840,XINGUARA,9632,12082,2017,Araguaia
150840,XINGUARA,9724,12242,2016,Araguaia
150840,XINGUARA,9340,11671,2015,Araguaia
150840,XINGUARA,10522,12996,2014,Araguaia
150840,XINGUARA,9464,11893,2013,Araguaia
150840,XINGUARA,8382,10459,2012,Araguaia
