Codigo,Municipio,Idade,Total
1506401,Santa Cruz do Arari (PA),15 anos,195
1506401,Santa Cruz do Arari (PA),16 anos,178
1506401,Santa Cruz do Arari (PA),17 anos,182
1506401,Santa Cruz do Arari (PA),18 anos,236
1506401,Santa Cruz do Arari (PA),24 anos,167
1506401,Santa Cruz do Arari (PA),25 anos,168
1506401,Santa Cruz do Arari (PA),34 anos,125
1506401,Santa Cruz do Arari (PA),40 anos,103
1506401,Santa Cruz do Arari (PA),44 anos,84
1506401,Santa Cruz do Arari (PA),45 anos,106
1506401,Santa Cruz do Arari (PA),49 anos,68
1506401,Santa Cruz do Arari (PA),50 anos,60
1506401,Santa Cruz do Arari (PA),54 anos,50
1506401,Santa Cruz do Arari (PA),55 anos,53
1506401,Santa Cruz do Arari (PA),59 anos,39
1506401,Santa Cruz do Arari (PA),60 anos,45
1506401,Santa Cruz do Arari (PA),64 anos,38
1506401,Santa Cruz do Arari (PA),70 anos ou mais,252
1506500,Santa Izabel do Pará (PA),Total,59466
1506500,Santa Izabel do Pará (PA),Menos de 1 ano,978
1506500,Santa Izabel do Pará (PA),3 anos,985
1506500,Santa Izabel do Pará (PA),4 anos,1016
1506500,Santa Izabel do Pará (PA),6 anos,1138
1506500,Santa Izabel do Pará (PA),7 anos,1077
1506500,Santa Izabel do Pará (PA),15 anos,1261
1506500,Santa Izabel do Pará (PA),16 anos,1270
1506500,Santa Izabel do Pará (PA),17 anos,1230
1506500,Santa Izabel do Pará (PA),18 anos,1245
1506500,Santa Izabel do Pará (PA),24 anos,1336
1506500,Santa Izabel do Pará (PA),25 anos,1206
1506500,Santa Izabel do Pará (PA),34 anos,927
1506500,Santa Izabel do Pará (PA),40 anos,866
1506500,Santa Izabel do Pará (PA),44 anos,695
1506500,Santa Izabel do Pará (PA),45 anos,560
1506500,Santa Izabel do Pará (PA),49 anos,498
1506500,Santa Izabel do Pará (PA),50 anos,458
1506500,Santa Izabel do Pará (PA),54 anos,372
1506500,Santa Izabel do Pará (PA),55 anos,390
1506500,Santa Izabel do Pará (PA),59 anos,282
1506500,Santa Izabel do Pará (PA),60 anos,328
1506500,Santa Izabel do Pará (PA),64 anos,238
1506500,Santa Izabel do Pará (PA),70 anos ou mais,1804
1506559,Santa Luzia do Pará (PA),Total,19424
1506559,Santa Luzia do Pará (PA),Menos de 1 ano,362
1506559,Santa Luzia do Pará (PA),3 anos,412
1506559,Santa Luzia do Pará (PA),4 anos,422
1506559,Santa Luzia do Pará (PA),6 anos,408
1506559,Santa Luzia do Pará (PA),7 anos,440
1506559,Santa Luzia do Pará (PA),15 anos,457
1506559,Santa Luzia do Pará (PA),16 anos,467
1506559,Santa Luzia do Pará (PA),17 anos,487
1506559,Santa Luzia do Pará (PA),18 anos,435
1506559,Santa Luzia do Pará (PA),24 anos,364
1506559,Santa Luzia do Pará (PA),25 anos,351
1506559,Santa Luzia do Pará (PA),34 anos,254
1506559,Santa Luzia do Pará (PA),40 anos,209
1506559,Santa Luzia do Pará (PA),44 anos,165
1506559,Santa Luzia do Pará (PA),45 anos,187
1506559,Santa Luzia do Pará (PA),49 anos,146
1506559,Santa Luzia do Pará (PA),50 anos,155
1506559,Santa Luzia do Pará (PA),54 anos,138
1506559,Santa Luzia do Pará (PA),55 anos,126
1506559,Santa Luzia do Pará (PA),59 anos,93
1506559,Santa Luzia do Pará (PA),60 anos,112
1506559,Santa Luzia do Pará (PA),64 anos,72
1506559,Santa Luzia do Pará (PA),70 anos ou mais,718
1506583,Santa Maria das Barreiras (PA),Total,17206
1506583,Santa Maria das Barreiras (PA),Menos de 1 ano,300
1506583,Santa Maria das Barreiras (PA),3 anos,344
1506583,Santa Maria das Barreiras (PA),4 anos,326
1506583,Santa Maria das Barreiras (PA),6 anos,326
1506583,Santa Maria das Barreiras (PA),7 anos,383
1506583,Santa Maria das Barreiras (PA),15 anos,369
1506583,Santa Maria das Barreiras (PA),16 anos,358
1506583,Santa Maria das Barreiras (PA),17 anos,296
1506583,Santa Maria das Barreiras (PA),18 anos,307
1506583,Santa Maria das Barreiras (PA),24 anos,305
1506583,Santa Maria das Barreiras (PA),25 anos,282
1506583,Santa Maria das Barreiras (PA),34 anos,253
1506583,Santa Maria das Barreiras (PA),40 anos,255
1506583,Santa Maria das Barreiras (PA),44 anos,210
1506583,Santa Maria das Barreiras (PA),45 anos,218
1506583,Santa Maria das Barreiras (PA),49 anos,181
1506583,Santa Maria das Barreiras (PA),50 anos,171
1506583,Santa Maria das Barreiras (PA),54 anos,164
1506583,Santa Maria das Barreiras (PA),55 anos,172
1506583,Santa Maria das Barreiras (PA),59 anos,142
1506583,Santa Maria das Barreiras (PA),60 anos,117
1506583,Santa Maria das Barreiras (PA),64 anos,92
1506583,Santa Maria das Barreiras (PA),70 anos ou mais,467
1506609,Santa Maria do Pará (PA),Total,23026
1506609,Santa Maria do Pará (PA),Menos de 1 ano,373
1506609,Santa Maria do Pará (PA),3 anos,368
1506609,Santa Maria do Pará (PA),4 anos,409
1506609,Santa Maria do Pará (PA),6 anos,452
1506609,Santa Maria do Pará (PA),7 anos,475
1506609,Santa Maria do Pará (PA),15 anos,491
1506609,Santa Maria do Pará (PA),16 anos,488
1506609,Santa Maria do Pará (PA),17 anos,518
1506609,Santa Maria do Pará (PA),18 anos,498
1506609,Santa Maria do Pará (PA),24 anos,443
1506609,Santa Maria do Pará (PA),25 anos,439
1506609,Santa Maria do Pará (PA),34 anos,362
1506609,Santa Maria do Pará (PA),40 anos,304
1506609,Santa Maria do Pará (PA),44 anos,275
1506609,Santa Maria do Pará (PA),45 anos,222
1506609,Santa Maria do Pará (PA),49 anos,200
1506609,Santa Maria do Pará (PA),50 anos,201
1506609,Santa Maria do Pará (PA),54 anos,180
1506609,Santa Maria do Pará (PA),55 anos,168
1506609,Santa Maria do Pará (PA),59 anos,127
1506609,Santa Maria do Pará (PA),60 anos,134
1506609,Santa Maria do Pará (PA),64 anos,86
1506609,Santa Maria do Pará (PA),70 anos ou mais,954
1506708,Santana do Araguaia (PA),Total,56153
1506708,Santana do Araguaia (PA),Menos de 1 ano,930
1506708,Santana do Araguaia (PA),3 anos,1132
1506708,Santana do Araguaia (PA),4 anos,1341
1506708,Santana do Araguaia (PA),6 anos,1232
1506708,Santana do Araguaia (PA),7 anos,1205
1506708,Santana do Araguaia (PA),15 anos,1141
1506708,Santana do Araguaia (PA),16 anos,1045
1506708,Santana do Araguaia (PA),17 anos,1032
1506708,Santana do Araguaia (PA),18 anos,979
1506708,Santana do Araguaia (PA),24 anos,1390
1506708,Santana do Araguaia (PA),25 anos,1177
1506708,Santana do Araguaia (PA),34 anos,984
1506708,Santana do Araguaia (PA),40 anos,965
1506708,Santana do Araguaia (PA),44 anos,491
1506708,Santana do Araguaia (PA),45 anos,631
1506708,Santana do Araguaia (PA),49 anos,463
1506708,Santana do Araguaia (PA),50 anos,532
1506708,Santana do Araguaia (PA),54 anos,346
1506708,Santana do Araguaia (PA),55 anos,320
1506708,Santana do Araguaia (PA),59 anos,242
1506708,Santana do Araguaia (PA),60 anos,297
1506708,Santana do Araguaia (PA),64 anos,205
1506708,Santana do Araguaia (PA),70 anos ou mais,869
1506807,Santarém (PA),Total,294580
1506807,Santarém (PA),Menos de 1 ano,5681
1506807,Santarém (PA),3 anos,5972
1506807,Santarém (PA),4 anos,6033
1506807,Santarém (PA),6 anos,5961
1506807,Santarém (PA),7 anos,6203
1506807,Santarém (PA),15 anos,6879
1506807,Santarém (PA),16 anos,6642
1506807,Santarém (PA),17 anos,6473
1506807,Santarém (PA),18 anos,6333
1506807,Santarém (PA),24 anos,5660
1506807,Santarém (PA),25 anos,5678
1506807,Santarém (PA),34 anos,4032
1506807,Santarém (PA),40 anos,3655
1506807,Santarém (PA),44 anos,2918
1506807,Santarém (PA),45 anos,3157
1506807,Santarém (PA),49 anos,2516
1506807,Santarém (PA),50 anos,2650
1506807,Santarém (PA),54 anos,2090
1506807,Santarém (PA),55 anos,2113
1506807,Santarém (PA),59 anos,1658
1506807,Santarém (PA),60 anos,1655
1506807,Santarém (PA),64 anos,1247
1506807,Santarém (PA),70 anos ou mais,10181
1506906,Santarém Novo (PA),Total,6141
1506906,Santarém Novo (PA),Menos de 1 ano,111
1506906,Santarém Novo (PA),3 anos,139
1506906,Santarém Novo (PA),4 anos,148
1506906,Santarém Novo (PA),6 anos,125
1506906,Santarém Novo (PA),7 anos,111
1506906,Santarém Novo (PA),15 anos,152
1506906,Santarém Novo (PA),16 anos,137
1506906,Santarém Novo (PA),17 anos,137
1506906,Santarém Novo (PA),18 anos,141
1506906,Santarém Novo (PA),24 anos,105
1506906,Santarém Novo (PA),25 anos,102
1506906,Santarém Novo (PA),34 anos,80
1506906,Santarém Novo (PA),40 anos,73
1506906,Santarém Novo (PA),44 anos,50
1506906,Santarém Novo (PA),45 anos,49
1506906,Santarém Novo (PA),49 anos,55
1506906,Santarém Novo (PA),50 anos,38
1506906,Santarém Novo (PA),54 anos,42
1506906,Santarém Novo (PA),55 anos,41
1506906,Santarém Novo (PA),59 anos,38
1506906,Santarém Novo (PA),60 anos,37
1506906,Santarém Novo (PA),64 anos,34
1506906,Santarém Novo (PA),70 anos ou mais,237
1507003,Santo Antônio do Tauá (PA),Total,26674
1507003,Santo Antônio do Tauá (PA),Menos de 1 ano,498
1507003,Santo Antônio do Tauá (PA),3 anos,536
1507003,Santo Antônio do Tauá (PA),4 anos,522
1507003,Santo Antônio do Tauá (PA),6 anos,493
1507003,Santo Antônio do Tauá (PA),7 anos,544
1507003,Santo Antônio do Tauá (PA),15 anos,581
1507003,Santo Antônio do Tauá (PA),16 anos,620
1507003,Santo Antônio do Tauá (PA),17 anos,603
1507003,Santo Antônio do Tauá (PA),18 anos,589
1507003,Santo Antônio do Tauá (PA),24 anos,499
1507003,Santo Antônio do Tauá (PA),25 anos,468
1507003,Santo Antônio do Tauá (PA),34 anos,410
1507003,Santo Antônio do Tauá (PA),40 anos,298
1507003,Santo Antônio do Tauá (PA),44 anos,272
1507003,Santo Antônio do Tauá (PA),45 anos,273
1507003,Santo Antônio do Tauá (PA),49 anos,208
1507003,Santo Antônio do Tauá (PA),50 anos,220
1507003,Santo Antônio do Tauá (PA),54 anos,183
1507003,Santo Antônio do Tauá (PA),55 anos,174
1507003,Santo Antônio do Tauá (PA),59 anos,164
1507003,Santo Antônio do Tauá (PA),60 anos,157
1507003,Santo Antônio do Tauá (PA),64 anos,137
1507003,Santo Antônio do Tauá (PA),70 anos ou mais,910
1507102,São Caetano de Odivelas (PA),Total,16891
1507102,São Caetano de Odivelas (PA),Menos de 1 ano,307
1507102,São Caetano de Odivelas (PA),3 anos,334
1507102,São Caetano de Odivelas (PA),4 anos,324
1507102,São Caetano de Odivelas (PA),6 anos,367
1507102,São Caetano de Odivelas (PA),7 anos,321
1507102,São Caetano de Odivelas (PA),15 anos,391
1507102,São Caetano de Odivelas (PA),16 anos,411
1507102,São Caetano de Odivelas (PA),17 anos,386
1507102,São Caetano de Odivelas (PA),18 anos,349
1507102,São Caetano de Odivelas (PA),24 anos,318
1507102,São Caetano de Odivelas (PA),25 anos,328
1507102,São Caetano de Odivelas (PA),34 anos,237
1507102,São Caetano de Odivelas (PA),40 anos,207
1507102,São Caetano de Odivelas (PA),44 anos,151
1507102,São Caetano de Odivelas (PA),45 anos,151
1507102,São Caetano de Odivelas (PA),49 anos,125
1507102,São Caetano de Odivelas (PA),50 anos,137
1507102,São Caetano de Odivelas (PA),54 anos,146
1507102,São Caetano de Odivelas (PA),55 anos,131
1507102,São Caetano de Odivelas (PA),59 anos,90
1507102,São Caetano de Odivelas (PA),60 anos,95
1507102,São Caetano de Odivelas (PA),64 anos,96
1507102,São Caetano de Odivelas (PA),70 anos ou mais,727
1507151,São Domingos do Araguaia (PA),Total,23130
1507151,São Domingos do Araguaia (PA),Menos de 1 ano,459
1507151,São Domingos do Araguaia (PA),3 anos,498
1507151,São Domingos do Araguaia (PA),4 anos,473
1507151,São Domingos do Araguaia (PA),6 anos,492
1507151,São Domingos do Araguaia (PA),7 anos,557
1507151,São Domingos do Araguaia (PA),15 anos,575
1507151,São Domingos do Araguaia (PA),16 anos,535
1507151,São Domingos do Araguaia (PA),17 anos,501
1507151,São Domingos do Araguaia (PA),18 anos,501
1507151,São Domingos do Araguaia (PA),24 anos,405
1507151,São Domingos do Araguaia (PA),25 anos,412
1507151,São Domingos do Araguaia (PA),34 anos,299
1507151,São Domingos do Araguaia (PA),40 anos,227
1507151,São Domingos do Araguaia (PA),44 anos,189
1507151,São Domingos do Araguaia (PA),45 anos,197
1507151,São Domingos do Araguaia (PA),49 anos,176
1507151,São Domingos do Araguaia (PA),50 anos,197
1507151,São Domingos do Araguaia (PA),54 anos,135
1507151,São Domingos do Araguaia (PA),55 anos,190
1507151,São Domingos do Araguaia (PA),59 anos,134
1507151,São Domingos do Araguaia (PA),60 anos,130
1507151,São Domingos do Araguaia (PA),64 anos,114
1507151,São Domingos do Araguaia (PA),70 anos ou mais,900
1507201,São Domingos do Capim (PA),Total,29846
1507201,São Domingos do Capim (PA),Menos de 1 ano,754
1507201,São Domingos do Capim (PA),3 anos,763
1507201,São Domingos do Capim (PA),4 anos,833
1507201,São Domingos do Capim (PA),6 anos,780
1507201,São Domingos do Capim (PA),7 anos,799
1507201,São Domingos do Capim (PA),15 anos,759
1507201,São Domingos do Capim (PA),16 anos,695
1507201,São Domingos do Capim (PA),17 anos,695
1507201,São Domingos do Capim (PA),18 anos,659
1507201,São Domingos do Capim (PA),24 anos,512
1507201,São Domingos do Capim (PA),25 anos,482
1507201,São Domingos do Capim (PA),34 anos,376
1507201,São Domingos do Capim (PA),40 anos,290
1507201,São Domingos do Capim (PA),44 anos,263
1507201,São Domingos do Capim (PA),45 anos,200
1507201,São Domingos do Capim (PA),49 anos,180
1507201,São Domingos do Capim (PA),50 anos,155
1507201,São Domingos do Capim (PA),54 anos,175
1507201,São Domingos do Capim (PA),55 anos,187
1507201,São Domingos do Capim (PA),59 anos,161
1507201,São Domingos do Capim (PA),60 anos,157
1507201,São Domingos do Capim (PA),64 anos,138
1507201,São Domingos do Capim (PA),70 anos ou mais,854
1507300,São Félix do Xingu (PA),Total,91340
1507300,São Félix do Xingu (PA),Menos de 1 ano,1400
1507300,São Félix do Xingu (PA),3 anos,1616
1507300,São Félix do Xingu (PA),4 anos,1834
1507300,São Félix do Xingu (PA),6 anos,1751
1507300,São Félix do Xingu (PA),7 anos,1922
1507300,São Félix do Xingu (PA),15 anos,1834
1507300,São Félix do Xingu (PA),16 anos,1617
1507300,São Félix do Xingu (PA),17 anos,1676
1507300,São Félix do Xingu (PA),18 anos,1714
1507300,São Félix do Xingu (PA),24 anos,2120
1507300,São Félix do Xingu (PA),25 anos,2039
1507300,São Félix do Xingu (PA),34 anos,1620
1507300,São Félix do Xingu (PA),40 anos,1809
1507300,São Félix do Xingu (PA),44 anos,928
1507300,São Félix do Xingu (PA),45 anos,1109
1507300,São Félix do Xingu (PA),49 anos,788
1507300,São Félix do Xingu (PA),50 anos,933
1507300,São Félix do Xingu (PA),54 anos,547
1507300,São Félix do Xingu (PA),55 anos,487
1507300,São Félix do Xingu (PA),59 anos,426
1507300,São Félix do Xingu (PA),60 anos,494
1507300,São Félix do Xingu (PA),64 anos,251
1507300,São Félix do Xingu (PA),70 anos ou mais,1122
1507409,São Francisco do Pará (PA),Total,15060
1507409,São Francisco do Pará (PA),Menos de 1 ano,256
1507409,São Francisco do Pará (PA),3 anos,228
1507409,São Francisco do Pará (PA),4 anos,291
1507409,São Francisco do Pará (PA),6 anos,273
1507409,São Francisco do Pará (PA),7 anos,275
1507409,São Francisco do Pará (PA),15 anos,344
1507409,São Francisco do Pará (PA),16 anos,332
1507409,São Francisco do Pará (PA),17 anos,297
1507409,São Francisco do Pará (PA),18 anos,306
1507409,São Francisco do Pará (PA),24 anos,247
1507409,São Francisco do Pará (PA),25 anos,283
1507409,São Francisco do Pará (PA),34 anos,197
1507409,São Francisco do Pará (PA),40 anos,158
1507409,São Francisco do Pará (PA),44 anos,146
1507409,São Francisco do Pará (PA),45 anos,155
1507409,São Francisco do Pará (PA),49 anos,144
1507409,São Francisco do Pará (PA),50 anos,137
1507409,São Francisco do Pará (PA),54 anos,118
1507409,São Francisco do Pará (PA),55 anos,140
1507409,São Francisco do Pará (PA),59 anos,92
1507409,São Francisco do Pará (PA),60 anos,104
1507409,São Francisco do Pará (PA),64 anos,65
1507409,São Francisco do Pará (PA),70 anos ou mais,659
1507458,São Geraldo do Araguaia (PA),Total,25587
1507458,São Geraldo do Araguaia (PA),Menos de 1 ano,460
1507458,São Geraldo do Araguaia (PA),3 anos,514
1507458,São Geraldo do Araguaia (PA),4 anos,510
1507458,São Geraldo do Araguaia (PA),6 anos,505
1507458,São Geraldo do Araguaia (PA),7 anos,528
1507458,São Geraldo do Araguaia (PA),15 anos,563
1507458,São Geraldo do Araguaia (PA),16 anos,570
1507458,São Geraldo do Araguaia (PA),17 anos,556
1507458,São Geraldo do Araguaia (PA),18 anos,519
1507458,São Geraldo do Araguaia (PA),24 anos,454
1507458,São Geraldo do Araguaia (PA),25 anos,539
1507458,São Geraldo do Araguaia (PA),34 anos,371
1507458,São Geraldo do Araguaia (PA),40 anos,362
1507458,São Geraldo do Araguaia (PA),44 anos,232
1507458,São Geraldo do Araguaia (PA),45 anos,271
1507458,São Geraldo do Araguaia (PA),49 anos,187
1507458,São Geraldo do Araguaia (PA),50 anos,253
1507458,São Geraldo do Araguaia (PA),54 anos,175
1507458,São Geraldo do Araguaia (PA),55 anos,182
1507458,São Geraldo do Araguaia (PA),59 anos,155
1507458,São Geraldo do Araguaia (PA),60 anos,156
1507458,São Geraldo do Araguaia (PA),64 anos,115
1507458,São Geraldo do Araguaia (PA),70 anos ou mais,885
1507466,São João da Ponta (PA),Total,5265
1507466,São João da Ponta (PA),Menos de 1 ano,91
1507466,São João da Ponta (PA),3 anos,107
1507466,São João da Ponta (PA),4 anos,134
1507466,São João da Ponta (PA),6 anos,138
1507466,São João da Ponta (PA),7 anos,113
1507466,São João da Ponta (PA),15 anos,132
1507466,São João da Ponta (PA),16 anos,121
1507466,São João da Ponta (PA),17 anos,116
1507466,São João da Ponta (PA),18 anos,109
1507466,São João da Ponta (PA),24 anos,105
1507466,São João da Ponta (PA),25 anos,73
1507466,São João da Ponta (PA),34 anos,70
1507466,São João da Ponta (PA),40 anos,57
1507466,São João da Ponta (PA),44 anos,45
1507466,São João da Ponta (PA),45 anos,59
1507466,São João da Ponta (PA),49 anos,42
1507466,São João da Ponta (PA),50 anos,47
1507466,São João da Ponta (PA),54 anos,36
1507466,São João da Ponta (PA),55 anos,37
1507466,São João da Ponta (PA),59 anos,41
1507466,São João da Ponta (PA),60 anos,36
1507466,São João da Ponta (PA),64 anos,25
1507466,São João da Ponta (PA),70 anos ou mais,258
1507474,São João de Pirabas (PA),Total,20647
1507474,São João de Pirabas (PA),Menos de 1 ano,403
1507474,São João de Pirabas (PA),3 anos,384
1507474,São João de Pirabas (PA),4 anos,432
1507474,São João de Pirabas (PA),6 anos,491
1507474,São João de Pirabas (PA),7 anos,436
1507474,São João de Pirabas (PA),15 anos,474
1507474,São João de Pirabas (PA),16 anos,482
1507474,São João de Pirabas (PA),17 anos,432
1507474,São João de Pirabas (PA),18 anos,459
1507474,São João de Pirabas (PA),24 anos,392
1507474,São João de Pirabas (PA),25 anos,359
1507474,São João de Pirabas (PA),34 anos,261
1507474,São João de Pirabas (PA),40 anos,217
1507474,São João de Pirabas (PA),44 anos,183
1507474,São João de Pirabas (PA),45 anos,175
1507474,São João de Pirabas (PA),49 anos,165
1507474,São João de Pirabas (PA),50 anos,162
1507474,São João de Pirabas (PA),54 anos,150
1507474,São João de Pirabas (PA),55 anos,156
1507474,São João de Pirabas (PA),59 anos,125
1507474,São João de Pirabas (PA),60 anos,135
1507474,São João de Pirabas (PA),64 anos,105
1507474,São João de Pirabas (PA),70 anos ou mais,931
1507508,São João do Araguaia (PA),Total,13155
1507508,São João do Araguaia (PA),Menos de 1 ano,261
1507508,São João do Araguaia (PA),3 anos,305
1507508,São João do Araguaia (PA),4 anos,317
1507508,São João do Araguaia (PA),6 anos,316
1507508,São João do Araguaia (PA),7 anos,285
1507508,São João do Araguaia (PA),15 anos,310
1507508,São João do Araguaia (PA),16 anos,287
1507508,São João do Araguaia (PA),17 anos,324
1507508,São João do Araguaia (PA),18 anos,266
1507508,São João do Araguaia (PA),24 anos,216
1507508,São João do Araguaia (PA),25 anos,218
1507508,São João do Araguaia (PA),34 anos,165
1507508,São João do Araguaia (PA),40 anos,164
1507508,São João do Araguaia (PA),44 anos,126
1507508,São João do Araguaia (PA),45 anos,148
1507508,São João do Araguaia (PA),49 anos,111
1507508,São João do Araguaia (PA),50 anos,113
1507508,São João do Araguaia (PA),54 anos,92
1507508,São João do Araguaia (PA),55 anos,113
1507508,São João do Araguaia (PA),59 anos,82
1507508,São João do Araguaia (PA),60 anos,88
1507508,São João do Araguaia (PA),64 anos,63
1507508,São João do Araguaia (PA),70 anos ou mais,411
1507607,São Miguel do Guamá (PA),Total,51567
1507607,São Miguel do Guamá (PA),Menos de 1 ano,1088
1507607,São Miguel do Guamá (PA),3 anos,1085
1507607,São Miguel do Guamá (PA),4 anos,1145
1507607,São Miguel do Guamá (PA),6 anos,1124
1507607,São Miguel do Guamá (PA),7 anos,1203
1507607,São Miguel do Guamá (PA),15 anos,1163
1507607,São Miguel do Guamá (PA),16 anos,1119
1507607,São Miguel do Guamá (PA),17 anos,1180
1507607,São Miguel do Guamá (PA),18 anos,1115
1507607,São Miguel do Guamá (PA),24 anos,963
1507607,São Miguel do Guamá (PA),25 anos,945
1507607,São Miguel do Guamá (PA),34 anos,756
1507607,São Miguel do Guamá (PA),40 anos,591
1507607,São Miguel do Guamá (PA),44 anos,525
1507607,São Miguel do Guamá (PA),45 anos,463
1507607,São Miguel do Guamá (PA),49 anos,435
1507607,São Miguel do Guamá (PA),50 anos,401
1507607,São Miguel do Guamá (PA),54 anos,312
1507607,São Miguel do Guamá (PA),55 anos,334
1507607,São Miguel do Guamá (PA),59 anos,241
1507607,São Miguel do Guamá (PA),60 anos,280
1507607,São Miguel do Guamá (PA),64 anos,212
1507607,São Miguel do Guamá (PA),70 anos ou mais,1713
1507706,São Sebastião da Boa Vista (PA),Total,22904
1507706,São Sebastião da Boa Vista (PA),Menos de 1 ano,541
1507706,São Sebastião da Boa Vista (PA),3 anos,544
1507706,São Sebastião da Boa Vista (PA),4 anos,573
1507706,São Sebastião da Boa Vista (PA),6 anos,537
1507706,São Sebastião da Boa Vista (PA),7 anos,562
1507706,São Sebastião da Boa Vista (PA),15 anos,607
1507706,São Sebastião da Boa Vista (PA),16 anos,583
1507706,São Sebastião da Boa Vista (PA),17 anos,529
1507706,São Sebastião da Boa Vista (PA),18 anos,554
1507706,São Sebastião da Boa Vista (PA),24 anos,436
1507706,São Sebastião da Boa Vista (PA),25 anos,454
1507706,São Sebastião da Boa Vista (PA),34 anos,290
1507706,São Sebastião da Boa Vista (PA),40 anos,254
1507706,São Sebastião da Boa Vista (PA),44 anos,191
1507706,São Sebastião da Boa Vista (PA),45 anos,165
1507706,São Sebastião da Boa Vista (PA),49 anos,148
1507706,São Sebastião da Boa Vista (PA),50 anos,164
1507706,São Sebastião da Boa Vista (PA),54 anos,126
1507706,São Sebastião da Boa Vista (PA),55 anos,127
1507706,São Sebastião da Boa Vista (PA),59 anos,98
1507706,São Sebastião da Boa Vista (PA),60 anos,91
1507706,São Sebastião da Boa Vista (PA),64 anos,78
1507706,São Sebastião da Boa Vista (PA),70 anos ou mais,702
1507755,Sapucaia (PA),Total,5047
1507755,Sapucaia (PA),Menos de 1 ano,83
1507755,Sapucaia (PA),3 anos,98
1507755,Sapucaia (PA),4 anos,82
1507755,Sapucaia (PA),6 anos,96
1507755,Sapucaia (PA),7 anos,102
1507755,Sapucaia (PA),15 anos,108
1507755,Sapucaia (PA),16 anos,97
1507755,Sapucaia (PA),17 anos,99
1507755,Sapucaia (PA),18 anos,98
1507755,Sapucaia (PA),24 anos,108
1507755,Sapucaia (PA),25 anos,91
1507755,Sapucaia (PA),34 anos,69
1507755,Sapucaia (PA),40 anos,90
1507755,Sapucaia (PA),44 anos,56
1507755,Sapucaia (PA),45 anos,76
1507755,Sapucaia (PA),49 anos,41
1507755,Sapucaia (PA),50 anos,45
1507755,Sapucaia (PA),54 anos,46
1507755,Sapucaia (PA),55 anos,35
1507755,Sapucaia (PA),59 anos,26
1507755,Sapucaia (PA),60 anos,24
1507755,Sapucaia (PA),64 anos,22
1507755,Sapucaia (PA),70 anos ou mais,102
1507805,Senador José Porfírio (PA),Total,13045
1507805,Senador José Porfírio (PA),Menos de 1 ano,279
1507805,Senador José Porfírio (PA),3 anos,354
1507805,Senador José Porfírio (PA),4 anos,329
1507805,Senador José Porfírio (PA),6 anos,322
1507805,Senador José Porfírio (PA),7 anos,323
1507805,Senador José Porfírio (PA),15 anos,312
1507805,Senador José Porfírio (PA),16 anos,264
1507805,Senador José Porfírio (PA),17 anos,249
1507805,Senador José Porfírio (PA),18 anos,265
1507805,Senador José Porfírio (PA),24 anos,219
1507805,Senador José Porfírio (PA),25 anos,235
1507805,Senador José Porfírio (PA),34 anos,158
1507805,Senador José Porfírio (PA),40 anos,158
1507805,Senador José Porfírio (PA),44 anos,127
1507805,Senador José Porfírio (PA),45 anos,147
1507805,Senador José Porfírio (PA),49 anos,96
1507805,Senador José Porfírio (PA),50 anos,108
1507805,Senador José Porfírio (PA),54 anos,78
1507805,Senador José Porfírio (PA),55 anos,86
1507805,Senador José Porfírio (PA),59 anos,61
1507805,Senador José Porfírio (PA),60 anos,65
1507805,Senador José Porfírio (PA),64 anos,39
1507805,Senador José Porfírio (PA),70 anos ou mais,222
1507904,Soure (PA),Total,23001
1507904,Soure (PA),Menos de 1 ano,422
1507904,Soure (PA),3 anos,439
1507904,Soure (PA),4 anos,441
1507904,Soure (PA),6 anos,471
1507904,Soure (PA),7 anos,435
1507904,Soure (PA),15 anos,565
1507904,Soure (PA),16 anos,541
1507904,Soure (PA),17 anos,514
1507904,Soure (PA),18 anos,512
1507904,Soure (PA),24 anos,414
1507904,Soure (PA),25 anos,437
1507904,Soure (PA),34 anos,323
1507904,Soure (PA),40 anos,291
1507904,Soure (PA),44 anos,262
1507904,Soure (PA),45 anos,225
1507904,Soure (PA),49 anos,220
1507904,Soure (PA),50 anos,199
1507904,Soure (PA),54 anos,164
1507904,Soure (PA),55 anos,178
1507904,Soure (PA),59 anos,135
1507904,Soure (PA),60 anos,130
1507904,Soure (PA),64 anos,103
1507904,Soure (PA),70 anos ou mais,931
1507953,Tailândia (PA),Total,79297
1507953,Tailândia (PA),Menos de 1 ano,1497
1507953,Tailândia (PA),3 anos,1779
1507953,Tailândia (PA),4 anos,1886
1507953,Tailândia (PA),6 anos,1767
1507953,Tailândia (PA),7 anos,1914
1507953,Tailândia (PA),15 anos,1853
1507953,Tailândia (PA),16 anos,1469
1507953,Tailândia (PA),17 anos,1620
1507953,Tailândia (PA),18 anos,1679
1507953,Tailândia (PA),24 anos,1885
1507953,Tailândia (PA),25 anos,2031
1507953,Tailândia (PA),34 anos,1214
1507953,Tailândia (PA),40 anos,1232
1507953,Tailândia (PA),44 anos,597
1507953,Tailândia (PA),45 anos,749
1507953,Tailândia (PA),49 anos,507
1507953,Tailândia (PA),50 anos,579
1507953,Tailândia (PA),54 anos,293
1507953,Tailândia (PA),55 anos,377
1507953,Tailândia (PA),59 anos,250
1507953,Tailândia (PA),60 anos,355
1507953,Tailândia (PA),64 anos,208
1507953,Tailândia (PA),70 anos ou mais,1046
1507961,Terra Alta (PA),Total,10262
