Codigo,Municipio,Brancos,Pretos,Amarelos,Pardos,Indigenas,NoData,Ano,RI
150180,BREVES,5401,1417,622,85706,83,8,2023,Marajó
150180,BREVES,5498,1361,612,83364,66,5,2024,Marajó
150180,BREVES,5690,1454,597,83646,66,2,2025,Marajó
150190,BUJARU,997,1337,77,20777,22,1,2025,Rio Capim
150190,BUJARU,866,1274,81,20996,21,3,2024,Rio Capim
150190,BUJARU,832,1375,103,21688,12,4,2023,Rio Capim
150190,BUJARU,717,1385,99,21219,12,6,2022,Rio Capim
150190,BUJARU,603,1401,86,20656,13,4,2021,Rio Capim
150190,BUJARU,555,1428,74,20140,12,5,2020,Rio Capim
150190,BUJARU,561,1505,75,20711,12,6,2019,Rio Capim
150190,BUJARU,495,1149,61,21340,12,6,2018,Rio Capim
150190,BUJARU,489,1055,65,22126,12,16,2017,Rio Capim
150190,BUJARU,524,1110,60,22127,13,43,2016,Rio Capim
150190,BUJARU,522,1167,52,21683,13,69,2015,Rio Capim
150190,BUJARU,517,1276,42,21638,11,98,2014,Rio Capim
150190,BUJARU,486,1302,18,21004,14,101,2013,Rio Capim
150190,BUJARU,486,1300,17,20075,6,10,2012,Rio Capim
150195,CACHOEIRA DO PIRIÁ,753,548,38,13384,3,9,2012,Rio Caeté
150195,CACHOEIRA DO PIRIÁ,972,771,52,14289,5,73,2013,Rio Caeté
150195,CACHOEIRA DO PIRIÁ,1096,978,56,14869,3,54,2014,Rio Caeté
150195,CACHOEIRA DO PIRIÁ,1172,957,60,14808,1,27,2015,Rio Caeté
150195,CACHOEIRA DO PIRIÁ,1225,916,55,14970,2,18,2016,Rio Caeté
150195,CACHOEIRA DO PIRIÁ,1257,867,56,15341,2,17,2017,Rio Caeté
150195,CACHOEIRA DO PIRIÁ,1145,795,55,15228,2,5,2018,Rio Caeté
150195,CACHOEIRA DO PIRIÁ,1075,740,58,14991,2,4,2019,Rio Caeté
150195,CACHOEIRA DO PIRIÁ,1010,687,57,14412,5,2,2020,Rio Caeté
150195,CACHOEIRA DO PIRIÁ,1149,722,60,15038,4,3,2021,Rio Caeté
150195,CACHOEIRA DO PIRIÁ,1244,758,66,15406,5,3,2022,Rio Caeté
150195,CACHOEIRA DO PIRIÁ,1308,784,66,15438,5,1,2023,Rio Caeté
150195,CACHOEIRA DO PIRIÁ,1288,738,63,14707,5,1,2024,Rio Caeté
150195,CACHOEIRA DO PIRIÁ,1301,743,68,14163,4,0,2025,Rio Caeté
150200,CACHOEIRA DO ARARI,163,240,2,13018,2,35,2012,Marajó
150200,CACHOEIRA DO ARARI,240,292,18,15520,2,217,2013,Marajó
150200,CACHOEIRA DO ARARI,272,292,20,16382,2,119,2014,Marajó
150200,CACHOEIRA DO ARARI,267,278,22,16068,1,87,2015,Marajó
150200,CACHOEIRA DO ARARI,280,279,22,16021,1,75,2016,Marajó
150200,CACHOEIRA DO ARARI,283,282,23,16050,3,37,2017,Marajó
150200,CACHOEIRA DO ARARI,280,272,24,15674,6,4,2018,Marajó
150200,CACHOEIRA DO ARARI,288,277,23,16598,6,1,2019,Marajó
150200,CACHOEIRA DO ARARI,285,269,24,16545,6,2,2020,Marajó
150200,CACHOEIRA DO ARARI,304,281,29,17072,6,2,2021,Marajó
150200,CACHOEIRA DO ARARI,319,321,58,17476,6,2,2022,Marajó
150200,CACHOEIRA DO ARARI,335,332,84,17881,7,2,2023,Marajó
150200,CACHOEIRA DO ARARI,336,329,81,17619,7,0,2024,Marajó
150200,CACHOEIRA DO ARARI,335,341,76,17739,6,0,2025,Marajó
150210,CAMETÁ,19984,8676,666,80580,44,3,2025,Tocantins
150210,CAMETÁ,20400,8298,710,78187,41,4,2024,Tocantins
150210,CAMETÁ,21161,8430,771,77758,45,3,2023,Tocantins
150210,CAMETÁ,21650,8465,790,74159,45,4,2022,Tocantins
150210,CAMETÁ,20822,8084,605,65557,28,4,2021,Tocantins
150210,CAMETÁ,22436,8508,658,58821,25,8,2020,Tocantins
150210,CAMETÁ,23287,8753,703,58722,23,7,2019,Tocantins
150210,CAMETÁ,25134,9193,762,53314,27,7,2018,Tocantins
150210,CAMETÁ,28574,10007,892,52032,24,38,2017,Tocantins
150210,CAMETÁ,31256,10585,1013,49777,22,101,2016,Tocantins
150210,CAMETÁ,29418,7929,852,54372,29,268,2015,Tocantins
150210,CAMETÁ,18672,3655,269,67787,25,758,2014,Tocantins
150210,CAMETÁ,9409,3091,230,70873,25,1358,2013,Tocantins
150210,CAMETÁ,5293,2066,69,72775,24,1513,2012,Tocantins
150215,CANAÃ DOS CARAJÁS,6217,1956,297,45738,62,4,2025,Carajás
150215,CANAÃ DOS CARAJÁS,5443,1720,270,40626,43,7,2024,Carajás
150215,CANAÃ DOS CARAJÁS,4250,1341,213,33814,32,11,2023,Carajás
150215,CANAÃ DOS CARAJÁS,3344,1033,196,28555,18,12,2022,Carajás
150215,CANAÃ DOS CARAJÁS,2459,743,140,22635,12,4,2021,Carajás
150215,CANAÃ DOS CARAJÁS,1891,599,125,18920,10,2,2020,Carajás
150215,CANAÃ DOS CARAJÁS,1861,603,121,19175,11,3,2019,Carajás
150215,CANAÃ DOS CARAJÁS,2038,652,129,17660,19,5,2018,Carajás
150215,CANAÃ DOS CARAJÁS,2654,849,179,19016,24,39,2017,Carajás
150215,CANAÃ DOS CARAJÁS,2835,882,188,19033,30,75,2016,Carajás
150215,CANAÃ DOS CARAJÁS,2822,856,179,17644,30,106,2015,Carajás
150215,CANAÃ DOS CARAJÁS,3106,766,137,17083,28,237,2014,Carajás
150215,CANAÃ DOS CARAJÁS,2829,691,115,14780,25,332,2013,Carajás
150215,CANAÃ DOS CARAJÁS,2575,578,73,12434,21,175,2012,Carajás
150220,CAPANEMA,5768,910,110,36000,11,1,2025,Rio Caeté
150220,CAPANEMA,5830,786,131,36080,12,3,2024,Rio Caeté
150220,CAPANEMA,5766,713,146,36536,16,5,2023,Rio Caeté
150220,CAPANEMA,5311,631,137,34491,17,4,2022,Rio Caeté
150220,CAPANEMA,4787,561,126,31334,9,6,2021,Rio Caeté
150220,CAPANEMA,4449,505,119,29997,11,7,2020,Rio Caeté
150220,CAPANEMA,4336,501,72,30131,12,8,2019,Rio Caeté
150220,CAPANEMA,3925,472,59,29164,12,6,2018,Rio Caeté
150220,CAPANEMA,3761,458,70,28909,13,62,2017,Rio Caeté
150220,CAPANEMA,4017,473,68,30684,16,159,2016,Rio Caeté
150220,CAPANEMA,4245,512,73,32826,22,197,2015,Rio Caeté
150220,CAPANEMA,4551,560,67,35243,20,259,2014,Rio Caeté
150220,CAPANEMA,4461,562,59,34836,20,324,2013,Rio Caeté
150220,CAPANEMA,4254,560,48,33961,17,236,2012,Rio Caeté
150230,CAPITÃO POÇO,958,212,77,42444,67,5,2025,Rio Capim
150230,CAPITÃO POÇO,957,216,91,42471,114,5,2024,Rio Capim
150230,CAPITÃO POÇO,938,207,87,41833,148,5,2023,Rio Capim
150230,CAPITÃO POÇO,838,198,80,40019,156,4,2022,Rio Capim
150230,CAPITÃO POÇO,718,169,56,36426,135,3,2021,Rio Capim
150230,CAPITÃO POÇO,631,156,46,33897,104,4,2020,Rio Capim
150230,CAPITÃO POÇO,623,155,47,34638,111,2,2019,Rio Capim
150230,CAPITÃO POÇO,580,148,46,34302,105,3,2018,Rio Capim
150230,CAPITÃO POÇO,598,159,45,35786,148,38,2017,Rio Capim
150230,CAPITÃO POÇO,567,152,45,35197,189,93,2016,Rio Capim
150230,CAPITÃO POÇO,589,152,43,35711,212,136,2015,Rio Capim
150230,CAPITÃO POÇO,618,179,47,36989,222,249,2014,Rio Capim
150230,CAPITÃO POÇO,632,171,45,36918,228,264,2013,Rio Capim
150230,CAPITÃO POÇO,608,156,44,36032,206,101,2012,Rio Capim
150240,CASTANHAL,10030,3300,213,79294,59,379,2012,Guamá
150240,CASTANHAL,10499,3258,229,87141,52,1311,2013,Guamá
150240,CASTANHAL,11037,3424,253,92548,61,1249,2014,Guamá
150240,CASTANHAL,10815,3260,262,90446,59,828,2015,Guamá
150240,CASTANHAL,10627,3123,269,86776,48,588,2016,Guamá
150240,CASTANHAL,10039,3018,275,82666,40,201,2017,Guamá
150240,CASTANHAL,9184,2921,278,75045,31,10,2018,Guamá
150240,CASTANHAL,10379,3347,291,76406,44,16,2019,Guamá
150240,CASTANHAL,10496,3325,273,74586,45,19,2020,Guamá
150240,CASTANHAL,11593,3598,309,80236,43,13,2021,Guamá
150240,CASTANHAL,13981,4310,369,91126,52,16,2022,Guamá
150240,CASTANHAL,14981,4647,362,94028,53,9,2023,Guamá
150240,CASTANHAL,15112,4558,293,90778,53,7,2024,Guamá
150240,CASTANHAL,15440,4892,261,89201,57,3,2025,Guamá
150250,CHAVES,291,209,34,12096,2,73,2012,Marajó
150250,CHAVES,287,212,38,14995,3,288,2013,Marajó
150250,CHAVES,295,209,38,16175,3,247,2014,Marajó
150250,CHAVES,248,188,39,16231,2,121,2015,Marajó
150250,CHAVES,232,167,35,16082,2,55,2016,Marajó
150250,CHAVES,228,161,31,16643,1,20,2017,Marajó
150250,CHAVES,219,126,30,15715,2,3,2018,Marajó
150250,CHAVES,208,122,34,15916,2,2,2019,Marajó
150250,CHAVES,197,119,32,15712,1,3,2020,Marajó
150250,CHAVES,204,126,33,16063,1,2,2021,Marajó
150250,CHAVES,204,139,42,17039,0,0,2022,Marajó
150250,CHAVES,215,136,56,17744,2,0,2023,Marajó
150250,CHAVES,339,220,69,17819,3,0,2024,Marajó
150250,CHAVES,554,469,86,17503,4,0,2025,Marajó
150260,COLARES,656,210,8,6925,2,35,2012,Guamá
150260,COLARES,1171,158,32,6414,16,44,2013,Guamá
150260,COLARES,1389,178,39,7054,25,46,2014,Guamá
150260,COLARES,1385,162,36,6533,18,35,2015,Guamá
150260,COLARES,1420,172,33,6230,14,22,2016,Guamá
150260,COLARES,1452,192,25,6520,12,12,2017,Guamá
150260,COLARES,1420,186,22,6937,11,1,2018,Guamá
150260,COLARES,1511,211,21,7361,11,1,2019,Guamá
150260,COLARES,1464,207,20,7187,7,1,2020,Guamá
150260,COLARES,1425,222,22,7017,6,1,2021,Guamá
150260,COLARES,1553,304,44,7652,6,1,2022,Guamá
150260,COLARES,1630,350,44,7952,7,1,2023,Guamá
150260,COLARES,1717,397,49,8291,8,1,2024,Guamá
150260,COLARES,1733,407,41,8408,8,1,2025,Guamá
150270,CONCEIÇÃO DO ARAGUAIA,4624,2768,127,21356,39,2,2025,Araguaia
150270,CONCEIÇÃO DO ARAGUAIA,4511,2696,126,20967,48,4,2024,Araguaia
150270,CONCEIÇÃO DO ARAGUAIA,4380,2618,132,21868,50,4,2023,Araguaia
150270,CONCEIÇÃO DO ARAGUAIA,4040,2456,100,21831,57,5,2022,Araguaia
150270,CONCEIÇÃO DO ARAGUAIA,3708,2278,92,20642,48,4,2021,Araguaia
150270,CONCEIÇÃO DO ARAGUAIA,3581,2199,84,19275,50,9,2020,Araguaia
150270,CONCEIÇÃO DO ARAGUAIA,3700,2271,90,19293,52,2,2019,Araguaia
150270,CONCEIÇÃO DO ARAGUAIA,3669,2249,91,18206,51,6,2018,Araguaia
150270,CONCEIÇÃO DO ARAGUAIA,3697,2273,88,17749,41,61,2017,Araguaia
150270,CONCEIÇÃO DO ARAGUAIA,3823,2257,94,18433,41,114,2016,Araguaia
150270,CONCEIÇÃO DO ARAGUAIA,4201,2395,96,19603,50,183,2015,Araguaia
150270,CONCEIÇÃO DO ARAGUAIA,4751,2679,107,21654,56,351,2014,Araguaia
150270,CONCEIÇÃO DO ARAGUAIA,4713,2672,101,21237,55,383,2013,Araguaia
150270,CONCEIÇÃO DO ARAGUAIA,4638,2665,67,20432,52,240,2012,Araguaia
150275,CONCÓRDIA DO PARÁ,905,1053,32,17816,8,185,2012,Rio Capim
150275,CONCÓRDIA DO PARÁ,1037,1022,41,18744,9,180,2013,Rio Capim
150275,CONCÓRDIA DO PARÁ,1159,1142,46,19509,12,159,2014,Rio Capim
150275,CONCÓRDIA DO PARÁ,1146,1029,46,19041,9,100,2015,Rio Capim
150275,CONCÓRDIA DO PARÁ,1169,1015,50,18945,8,68,2016,Rio Capim
150275,CONCÓRDIA DO PARÁ,1243,994,60,18848,12,39,2017,Rio Capim
150275,CONCÓRDIA DO PARÁ,1374,1008,57,19072,11,9,2018,Rio Capim
150275,CONCÓRDIA DO PARÁ,1546,1094,57,19304,6,5,2019,Rio Capim
150275,CONCÓRDIA DO PARÁ,1576,1088,55,19274,4,3,2020,Rio Capim
150275,CONCÓRDIA DO PARÁ,1584,1123,56,19318,6,3,2021,Rio Capim
150275,CONCÓRDIA DO PARÁ,1805,1427,91,20828,5,1,2022,Rio Capim
150275,CONCÓRDIA DO PARÁ,1862,1623,95,21308,4,0,2023,Rio Capim
150275,CONCÓRDIA DO PARÁ,1937,1766,96,20879,5,0,2024,Rio Capim
150275,CONCÓRDIA DO PARÁ,1960,1957,84,20264,5,0,2025,Rio Capim
150276,CUMARU DO NORTE,1158,490,49,5213,1043,1,2025,Araguaia
150276,CUMARU DO NORTE,1138,443,58,4988,1052,2,2024,Araguaia
150276,CUMARU DO NORTE,1154,461,67,4943,1005,3,2023,Araguaia
150276,CUMARU DO NORTE,1106,459,65,4585,845,3,2022,Araguaia
150276,CUMARU DO NORTE,1054,447,64,4150,785,3,2021,Araguaia
150276,CUMARU DO NORTE,1022,419,58,3926,764,2,2020,Araguaia
150276,CUMARU DO NORTE,1057,437,65,3851,812,1,2019,Araguaia
150276,CUMARU DO NORTE,1070,472,70,3673,890,1,2018,Araguaia
150276,CUMARU DO NORTE,1091,556,79,3762,937,9,2017,Araguaia
150276,CUMARU DO NORTE,1043,593,60,3690,957,18,2016,Araguaia
150276,CUMARU DO NORTE,1013,637,64,3735,905,32,2015,Araguaia
150276,CUMARU DO NORTE,1035,704,75,3937,750,51,2014,Araguaia
150276,CUMARU DO NORTE,948,690,87,3888,657,60,2013,Araguaia
150276,CUMARU DO NORTE,956,733,69,3832,555,17,2012,Araguaia
150277,CURIONÓPOLIS,2814,1158,93,11411,16,0,2025,Carajás
150277,CURIONÓPOLIS,2661,1083,98,11238,17,1,2024,Carajás
150277,CURIONÓPOLIS,2639,1125,108,11857,22,1,2023,Carajás
150277,CURIONÓPOLIS,2487,1110,103,11427,22,0,2022,Carajás
150277,CURIONÓPOLIS,2295,987,81,10401,21,0,2021,Carajás
150277,CURIONÓPOLIS,2213,970,82,10206,23,0,2020,Carajás
150277,CURIONÓPOLIS,2292,1020,83,10451,22,0,2019,Carajás
150277,CURIONÓPOLIS,2314,1005,75,10264,20,1,2018,Carajás
150277,CURIONÓPOLIS,2539,1123,87,10290,23,12,2017,Carajás
150277,CURIONÓPOLIS,2707,1201,100,10380,26,21,2016,Carajás
150277,CURIONÓPOLIS,2808,1248,112,10806,31,32,2015,Carajás
150277,CURIONÓPOLIS,2940,1349,114,11479,31,46,2014,Carajás
150277,CURIONÓPOLIS,2924,1336,109,11534,33,46,2013,Carajás
150277,CURIONÓPOLIS,2911,1397,115,11368,38,19,2012,Carajás
150280,CURRALINHO,918,364,32,23159,21,10,2012,Marajó
150280,CURRALINHO,1117,644,31,23399,21,89,2013,Marajó
150280,CURRALINHO,1207,784,43,24317,20,82,2014,Marajó
150280,CURRALINHO,1126,776,50,23888,14,57,2015,Marajó
150280,CURRALINHO,1061,739,53,24110,13,31,2016,Marajó
150280,CURRALINHO,1062,723,52,24642,13,18,2017,Marajó
150280,CURRALINHO,928,674,56,24823,13,2,2018,Marajó
150280,CURRALINHO,929,665,53,25868,14,2,2019,Marajó
150280,CURRALINHO,907,635,53,25945,13,1,2020,Marajó
150280,CURRALINHO,917,639,59,26864,13,1,2021,Marajó
150280,CURRALINHO,946,643,71,27732,15,3,2022,Marajó
150280,CURRALINHO,962,640,83,28753,16,1,2023,Marajó
150280,CURRALINHO,979,628,85,29432,16,0,2024,Marajó
150280,CURRALINHO,1125,641,82,30041,16,0,2025,Marajó
150285,CURUÁ,1409,428,21,8248,0,111,2012,Baixo Amazonas
150285,CURUÁ,1505,415,24,8633,0,58,2013,Baixo Amazonas
150285,CURUÁ,1508,389,22,8862,0,46,2014,Baixo Amazonas
150285,CURUÁ,1480,358,22,9071,0,16,2015,Baixo Amazonas
150285,CURUÁ,1476,371,24,9550,0,10,2016,Baixo Amazonas
150285,CURUÁ,1457,357,25,9736,1,4,2017,Baixo Amazonas
150285,CURUÁ,1374,340,24,9655,2,1,2018,Baixo Amazonas
150285,CURUÁ,1362,347,23,9903,2,0,2019,Baixo Amazonas
150285,CURUÁ,1366,346,23,9678,2,0,2020,Baixo Amazonas
150285,CURUÁ,1412,349,26,10044,2,0,2021,Baixo Amazonas
150285,CURUÁ,1506,362,101,10713,3,0,2022,Baixo Amazonas
150285,CURUÁ,1563,362,102,11025,3,0,2023,Baixo Amazonas
150285,CURUÁ,1532,347,91,10897,3,0,2024,Baixo Amazonas
150285,CURUÁ,1609,337,77,11250,3,0,2025,Baixo Amazonas
150290,CURUÇÁ,1703,290,70,22630,4,119,2012,Guamá
150290,CURUÇÁ,1892,327,72,24352,6,332,2013,Guamá
150290,CURUÇÁ,2061,357,90,26551,5,266,2014,Guamá
150290,CURUÇÁ,2022,359,97,25663,3,142,2015,Guamá
150290,CURUÇÁ,2013,379,99,25800,2,72,2016,Guamá
150290,CURUÇÁ,2366,456,95,25918,51,40,2017,Guamá
150290,CURUÇÁ,2799,517,95,25511,99,7,2018,Guamá
150290,CURUÇÁ,2968,543,107,25255,99,6,2019,Guamá
150290,CURUÇÁ,2910,535,117,24246,95,6,2020,Guamá
150290,CURUÇÁ,3274,553,129,25629,91,3,2021,Guamá
150290,CURUÇÁ,3611,566,155,27544,86,3,2022,Guamá
150290,CURUÇÁ,3751,557,162,28175,85,4,2023,Guamá
150290,CURUÇÁ,3715,563,163,27883,73,0,2024,Guamá
150290,CURUÇÁ,3813,579,167,28000,72,0,2025,Guamá
150293,DOM ELISEU,3319,2660,396,19848,16,1,2025,Rio Capim
150293,DOM ELISEU,3143,2942,440,19619,14,3,2024,Rio Capim
150293,DOM ELISEU,3185,3237,479,19840,18,6,2023,Rio Capim
150293,DOM ELISEU,3188,3437,504,19360,20,7,2022,Rio Capim
150293,DOM ELISEU,2908,3353,467,17131,16,6,2021,Rio Capim
150293,DOM ELISEU,2613,3322,438,16248,17,6,2020,Rio Capim
150293,DOM ELISEU,2787,3567,480,16864,12,3,2019,Rio Capim
150293,DOM ELISEU,2752,3778,517,16553,19,4,2018,Rio Capim
150293,DOM ELISEU,2757,4524,514,17040,18,30,2017,Rio Capim
150293,DOM ELISEU,2640,4871,563,16194,19,74,2016,Rio Capim
150293,DOM ELISEU,3179,4034,192,19324,27,128,2015,Rio Capim
150293,DOM ELISEU,3273,3763,148,20262,39,201,2014,Rio Capim
150293,DOM ELISEU,3218,3589,164,18917,38,244,2013,Rio Capim
150293,DOM ELISEU,3805,3751,190,19607,60,123,2012,Rio Capim
150295,ELDORADO DO CARAJÁS,3928,1275,132,17461,16,1,2025,Carajás
150295,ELDORADO DO CARAJÁS,3583,1196,127,17285,13,1,2024,Carajás
150295,ELDORADO DO CARAJÁS,3553,1281,138,17611,15,3,2023,Carajás
150295,ELDORADO DO CARAJÁS,3263,1361,127,17526,17,2,2022,Carajás
150295,ELDORADO DO CARAJÁS,3031,1302,92,16393,10,2,2021,Carajás
150295,ELDORADO DO CARAJÁS,3058,1308,92,15675,11,2,2020,Carajás
150295,ELDORADO DO CARAJÁS,3268,1422,93,16672,13,3,2019,Carajás
150295,ELDORADO DO CARAJÁS,3234,1453,96,16526,11,7,2018,Carajás
150295,ELDORADO DO CARAJÁS,3144,1438,110,16369,15,38,2017,Carajás
150295,ELDORADO DO CARAJÁS,3136,1468,115,17132,14,64,2016,Carajás
150295,ELDORADO DO CARAJÁS,3033,1520,109,16775,20,79,2015,Carajás
150295,ELDORADO DO CARAJÁS,2767,1534,81,15681,18,112,2014,Carajás
150295,ELDORADO DO CARAJÁS,2971,1622,71,14602,17,143,2013,Carajás
150295,ELDORADO DO CARAJÁS,3394,1843,57,15068,17,110,2012,Carajás
150300,FARO,416,19,1,5238,1,113,2012,Baixo Amazonas
150300,FARO,387,19,3,5791,3,139,2013,Baixo Amazonas
150300,FARO,377,22,4,5968,11,99,2014,Baixo Amazonas
150300,FARO,331,23,5,5991,11,48,2015,Baixo Amazonas
150300,FARO,322,25,5,6145,15,36,2016,Baixo Amazonas
150300,FARO,311,30,4,6190,22,21,2017,Baixo Amazonas
150300,FARO,308,33,4,6378,22,2,2018,Baixo Amazonas
150300,FARO,316,40,9,6765,21,2,2019,Baixo Amazonas
150300,FARO,307,39,10,6663,33,2,2020,Baixo Amazonas
150300,FARO,307,38,10,6881,30,1,2021,Baixo Amazonas
150300,FARO,364,47,24,8091,41,1,2022,Baixo Amazonas
150300,FARO,437,45,24,8126,41,1,2023,Baixo Amazonas
150300,FARO,432,42,22,7749,40,0,2024,Baixo Amazonas
150300,FARO,468,56,19,7416,48,0,2025,Baixo Amazonas
150304,FLORESTA DO ARAGUAIA,2435,742,104,8712,43,42,2012,Araguaia
150304,FLORESTA DO ARAGUAIA,2537,778,112,9198,35,156,2013,Araguaia
150304,FLORESTA DO ARAGUAIA,2545,718,126,9664,36,139,2014,Araguaia
150304,FLORESTA DO ARAGUAIA,2393,656,107,9738,27,88,2015,Araguaia
150304,FLORESTA DO ARAGUAIA,2345,639,106,9760,23,47,2016,Araguaia
150304,FLORESTA DO ARAGUAIA,2316,604,97,9931,20,24,2017,Araguaia
150304,FLORESTA DO ARAGUAIA,2066,529,71,9575,15,3,2018,Araguaia
150304,FLORESTA DO ARAGUAIA,2060,509,56,9757,8,3,2019,Araguaia
150304,FLORESTA DO ARAGUAIA,1953,489,46,9472,10,1,2020,Araguaia
150304,FLORESTA DO ARAGUAIA,2200,567,73,10227,13,0,2021,Araguaia
150304,FLORESTA DO ARAGUAIA,2418,633,92,10820,14,0,2022,Araguaia
150304,FLORESTA DO ARAGUAIA,2558,676,95,11063,14,1,2023,Araguaia
150304,FLORESTA DO ARAGUAIA,2564,656,92,10592,18,0,2024,Araguaia
150304,FLORESTA DO ARAGUAIA,2582,690,105,10542,15,0,2025,Araguaia
150307,GARRAFÃO DO NORTE,262,133,23,19331,2,0,2025,Rio Capim
150307,GARRAFÃO DO NORTE,260,127,25,19446,0,0,2024,Rio Capim
150307,GARRAFÃO DO NORTE,240,112,22,19698,0,0,2023,Rio Capim
150307,GARRAFÃO DO NORTE,226,104,18,19477,0,0,2022,Rio Capim
150307,GARRAFÃO DO NORTE,204,104,19,19118,1,0,2021,Rio Capim
150307,GARRAFÃO DO NORTE,195,103,19,19148,0,0,2020,Rio Capim
150307,GARRAFÃO DO NORTE,200,98,21,19650,0,0,2019,Rio Capim
150307,GARRAFÃO DO NORTE,192,98,18,19874,0,1,2018,Rio Capim
150307,GARRAFÃO DO NORTE,205,104,19,20671,2,2,2017,Rio Capim
150307,GARRAFÃO DO NORTE,200,111,19,21028,2,8,2016,Rio Capim
150307,GARRAFÃO DO NORTE,183,110,20,21477,2,19,2015,Rio Capim
150307,GARRAFÃO DO NORTE,194,116,21,22543,4,69,2014,Rio Capim
150307,GARRAFÃO DO NORTE,175,118,18,22152,1,97,2013,Rio Capim
150307,GARRAFÃO DO NORTE,167,118,14,22240,1,53,2012,Rio Capim
150309,GOIANÉSIA DO PARÁ,2465,755,74,16434,81,1,2025,Lago Tucuruí
150309,GOIANÉSIA DO PARÁ,2453,722,86,16808,73,1,2024,Lago Tucuruí
150309,GOIANÉSIA DO PARÁ,2555,746,94,17162,77,3,2023,Lago Tucuruí
150309,GOIANÉSIA DO PARÁ,2462,743,86,17104,83,5,2022,Lago Tucuruí
150309,GOIANÉSIA DO PARÁ,2293,689,70,16515,77,6,2021,Lago Tucuruí
150309,GOIANÉSIA DO PARÁ,2102,656,71,15638,70,8,2020,Lago Tucuruí
150309,GOIANÉSIA DO PARÁ,2174,678,72,16052,75,8,2019,Lago Tucuruí
150309,GOIANÉSIA DO PARÁ,2162,724,64,15848,60,11,2018,Lago Tucuruí
150309,GOIANÉSIA DO PARÁ,2039,718,64,16633,58,43,2017,Lago Tucuruí
150309,GOIANÉSIA DO PARÁ,2035,748,60,17333,66,91,2016,Lago Tucuruí
150309,GOIANÉSIA DO PARÁ,2136,772,60,18243,61,129,2015,Lago Tucuruí
150309,GOIANÉSIA DO PARÁ,2761,1040,78,20435,77,213,2014,Lago Tucuruí
150309,GOIANÉSIA DO PARÁ,2730,1108,77,18960,68,220,2013,Lago Tucuruí
150309,GOIANÉSIA DO PARÁ,2760,1174,89,17856,61,147,2012,Lago Tucuruí
150310,GURUPÁ,2045,428,60,19629,34,32,2012,Marajó
150310,GURUPÁ,2091,420,64,20448,32,26,2013,Marajó
150310,GURUPÁ,2063,415,78,23153,34,34,2014,Marajó
150310,GURUPÁ,1948,403,112,23601,32,14,2015,Marajó
150310,GURUPÁ,1902,385,124,24682,29,9,2016,Marajó
150310,GURUPÁ,1861,368,136,24844,23,6,2017,Marajó
150310,GURUPÁ,1815,360,142,25811,24,3,2018,Marajó
150310,GURUPÁ,1755,361,159,26704,23,1,2019,Marajó
150310,GURUPÁ,1748,349,165,26959,19,0,2020,Marajó
150310,GURUPÁ,1801,341,181,27577,19,0,2021,Marajó
150310,GURUPÁ,1863,349,198,28294,18,1,2022,Marajó
150310,GURUPÁ,1832,349,188,29003,23,1,2023,Marajó
150310,GURUPÁ,1809,343,187,29395,25,1,2024,Marajó
150310,GURUPÁ,1777,349,183,29113,25,0,2025,Marajó
150320,IGARAPÉ-AÇU,927,327,34,21987,16,342,2012,Guamá
150320,IGARAPÉ-AÇU,788,265,37,21666,14,344,2013,Guamá
150320,IGARAPÉ-AÇU,766,232,33,21852,13,298,2014,Guamá
150320,IGARAPÉ-AÇU,646,235,37,21572,8,131,2015,Guamá
150320,IGARAPÉ-AÇU,746,365,31,23023,9,83,2016,Guamá
150320,IGARAPÉ-AÇU,858,365,34,23797,11,47,2017,Guamá
150320,IGARAPÉ-AÇU,907,302,31,24065,8,4,2018,Guamá
150320,IGARAPÉ-AÇU,1070,278,32,24632,8,4,2019,Guamá
150320,IGARAPÉ-AÇU,1104,304,23,23722,8,4,2020,Guamá
150320,IGARAPÉ-AÇU,1297,350,33,23963,7,4,2021,Guamá
150320,IGARAPÉ-AÇU,1621,416,64,25170,11,3,2022,Guamá
150320,IGARAPÉ-AÇU,1913,453,68,25714,11,2,2023,Guamá
150320,IGARAPÉ-AÇU,1920,428,62,24228,10,0,2024,Guamá
150320,IGARAPÉ-AÇU,2143,459,70,24198,8,0,2025,Guamá
150330,IGARAPÉ-MIRI,3169,1047,184,41172,12,312,2012,Tocantins
150330,IGARAPÉ-MIRI,4556,1434,165,41244,15,429,2013,Tocantins
150330,IGARAPÉ-MIRI,4792,1452,159,42551,14,371,2014,Tocantins
150330,IGARAPÉ-MIRI,4809,1354,158,40334,14,168,2015,Tocantins
150330,IGARAPÉ-MIRI,4663,1339,135,40751,12,90,2016,Tocantins
150330,IGARAPÉ-MIRI,4676,1376,126,40854,10,40,2017,Tocantins
150330,IGARAPÉ-MIRI,4590,1418,104,38923,7,5,2018,Tocantins
150330,IGARAPÉ-MIRI,4832,1598,98,39075,5,4,2019,Tocantins
150330,IGARAPÉ-MIRI,4678,1563,97,37586,4,3,2020,Tocantins
150330,IGARAPÉ-MIRI,4960,1644,101,38179,6,2,2021,Tocantins
150330,IGARAPÉ-MIRI,5667,2071,121,42199,10,2,2022,Tocantins
150330,IGARAPÉ-MIRI,5993,2289,113,43356,14,3,2023,Tocantins
150330,IGARAPÉ-MIRI,6285,2443,109,44347,14,2,2024,Tocantins
