Codigo,Municipio_x,0-3_cadunico,4-6_cadunico,7-15_cadunico,16-17_cadunico,18-24_cadunico,25-34_cadunico,35-39_cadunico,40-44_cadunico,45-49_cadunico,50-54_cadunico,55-59_cadunico,60-64_cadunico,64+_cadunico,Total_cadunico,Ano,RI,Municipio_y,0-3_geral,4-6_geral,7-15_geral,16-17_geral,18-24_geral,25-34_geral,35-39_geral,40-44_geral,45-49_geral,50-54_geral,55-59_geral,60-64_geral,64+_geral,Total_geral
150747,SÃO JOÃO DE PIRABAS,1007.0,927.0,3113.0,766.0,2193.0,2507.0,1200.0,1083.0,908.0,814.0,651.0,515.0,951.0,16635.0,2022,Rio Caeté,São João de Pirabas (PA),1302.0,1016.0,3324.0,769.0,2242.0,3085.0,1580.0,1513.0,1287.0,1100.0,891.0,700.0,2166.0,20689.0
150750,SÃO JOÃO DO ARAGUAIA,,,2417.0,580.0,1494.0,1265.0,483.0,370.0,358.0,287.0,279.0,177.0,329.0,8039.0,2010,Carajás,São João do Araguaia (PA),1124.0,942.0,2796.0,611.0,1689.0,1952.0,696.0,707.0,658.0,515.0,454.0,351.0,659.0,13155.0
150750,SÃO JOÃO DO ARAGUAIA,778.0,824.0,2455.0,600.0,1627.0,1781.0,768.0,705.0,565.0,522.0,516.0,455.0,891.0,12487.0,2022,Carajás,São João do Araguaia (PA),1003.0,774.0,2443.0,521.0,1384.0,1882.0,967.0,935.0,807.0,724.0,685.0,468.0,1296.0,13664.0
150760,SÃO MIGUEL DO GUAMÁ,,,9997.0,2136.0,5271.0,5269.0,2156.0,1784.0,1425.0,1002.0,723.0,532.0,1071.0,31366.0,2010,Guamá,São Miguel do Guamá (PA),4197.0,3435.0,10681.0,2299.0,7189.0,8486.0,3254.0,2710.0,2167.0,1743.0,1457.0,1220.0,2722.0,51567.0
150760,SÃO MIGUEL DO GUAMÁ,2440.0,2441.0,7780.0,1864.0,5377.0,5291.0,2490.0,2277.0,1863.0,1548.0,1319.0,930.0,1729.0,37349.0,2022,Guamá,São Miguel do Guamá (PA),3688.0,2858.0,8857.0,2125.0,6619.0,8300.0,4113.0,3743.0,3186.0,2556.0,2111.0,1355.0,4218.0,52894.0
150770,SÃO SEBASTIÃO DA BOA VISTA,,,5122.0,1071.0,3105.0,3438.0,1232.0,991.0,740.0,568.0,426.0,247.0,326.0,17266.0,2010,Marajó,São Sebastião da Boa Vista (PA),2209.0,1711.0,5116.0,1112.0,3377.0,3517.0,1302.0,991.0,857.0,677.0,545.0,401.0,1084.0,22904.0
150770,SÃO SEBASTIÃO DA BOA VISTA,2060.0,1753.0,5279.0,1182.0,3915.0,4732.0,1833.0,1410.0,1119.0,884.0,578.0,370.0,678.0,25793.0,2022,Marajó,São Sebastião da Boa Vista (PA),2071.0,1553.0,4797.0,1032.0,3495.0,4378.0,2000.0,1568.0,1284.0,1048.0,796.0,532.0,1568.0,25643.0
150775,SAPUCAIA,,,921.0,186.0,460.0,510.0,209.0,211.0,164.0,138.0,100.0,94.0,147.0,3140.0,2010,Araguaia,Sapucaia (PA),372.0,273.0,993.0,196.0,695.0,868.0,342.0,357.0,283.0,213.0,161.0,112.0,182.0,5047.0
150775,SAPUCAIA,275.0,276.0,745.0,152.0,431.0,440.0,183.0,172.0,138.0,130.0,132.0,107.0,278.0,3459.0,2022,Araguaia,Sapucaia (PA),385.0,360.0,1044.0,179.0,753.0,962.0,415.0,439.0,314.0,305.0,234.0,152.0,375.0,5847.0
150780,SENADOR JOSÉ PORFÍRIO,,,2962.0,667.0,1196.0,1408.0,606.0,431.0,360.0,306.0,220.0,152.0,188.0,8496.0,2010,Xingu,Senador José Porfírio (PA),1286.0,978.0,2956.0,513.0,1607.0,2099.0,788.0,675.0,620.0,481.0,364.0,268.0,410.0,13045.0
150780,SENADOR JOSÉ PORFÍRIO,1157.0,1193.0,3545.0,802.0,2308.0,2320.0,981.0,914.0,766.0,601.0,486.0,374.0,616.0,16063.0,2022,Xingu,Senador José Porfírio (PA),1836.0,1457.0,4381.0,888.0,2711.0,3392.0,1724.0,1603.0,1409.0,1017.0,911.0,537.0,1131.0,22576.0
150790,SOURE,,,3962.0,899.0,2664.0,2246.0,894.0,697.0,594.0,446.0,359.0,272.0,593.0,13626.0,2010,Marajó,Soure (PA),1739.0,1345.0,4541.0,1055.0,3041.0,3702.0,1464.0,1332.0,1041.0,956.0,753.0,598.0,1433.0,23001.0
150790,SOURE,1309.0,1310.0,3797.0,822.0,2739.0,2860.0,1096.0,958.0,736.0,589.0,492.0,353.0,935.0,17996.0,2022,Marajó,Soure (PA),1495.0,1175.0,3904.0,849.0,2818.0,3825.0,1889.0,1706.0,1431.0,1320.0,1117.0,765.0,2222.0,24204.0
150795,TAILÂNDIA,,,13115.0,2661.0,6309.0,6359.0,2479.0,1818.0,1377.0,1056.0,816.0,666.0,1415.0,38071.0,2010,Tocantins,Tailândia (PA),6676.0,5632.0,17188.0,3089.0,12448.0,16165.0,5136.0,3874.0,2742.0,1894.0,1476.0,1093.0,1880.0,79297.0
150795,TAILÂNDIA,4094.0,3672.0,11682.0,2713.0,7164.0,7025.0,3316.0,2981.0,2365.0,1940.0,1584.0,1249.0,2822.0,52607.0,2022,Tocantins,Tailândia (PA),5562.0,4219.0,13672.0,2989.0,9866.0,12699.0,5993.0,5057.0,3844.0,2882.0,2263.0,1331.0,3401.0,72493.0
150796,TERRA ALTA,,,2208.0,559.0,1431.0,1145.0,493.0,442.0,322.0,245.0,172.0,138.0,194.0,7349.0,2010,Guamá,Terra Alta (PA),770.0,624.0,2174.0,473.0,1317.0,1572.0,631.0,586.0,452.0,355.0,339.0,282.0,685.0,10262.0
150796,TERRA ALTA,677.0,589.0,1856.0,393.0,1384.0,1635.0,677.0,656.0,580.0,516.0,438.0,326.0,733.0,10460.0,2022,Guamá,Terra Alta (PA),680.0,516.0,1669.0,364.0,1110.0,1517.0,797.0,758.0,675.0,576.0,497.0,346.0,1051.0,10400.0
150797,TERRA SANTA,,,3268.0,821.0,2027.0,1782.0,674.0,550.0,411.0,337.0,286.0,219.0,395.0,10770.0,2010,Baixo Amazonas,Terra Santa (PA),1303.0,1123.0,3774.0,789.0,2233.0,2780.0,1017.0,784.0,653.0,624.0,521.0,408.0,940.0,16949.0
150797,TERRA SANTA,1062.0,976.0,2762.0,594.0,1810.0,2273.0,1018.0,906.0,709.0,536.0,449.0,427.0,817.0,14339.0,2022,Baixo Amazonas,Terra Santa (PA),1437.0,1087.0,3279.0,674.0,2218.0,3149.0,1494.0,1340.0,1026.0,849.0,666.0,464.0,1405.0,18782.0
150800,TOMÉ-AÇU,,,11987.0,2589.0,6956.0,6563.0,2451.0,1997.0,1603.0,1228.0,947.0,804.0,1948.0,39073.0,2010,Rio Capim,Tomé-Açu (PA),5251.0,3885.0,11952.0,2529.0,7999.0,9327.0,3522.0,2917.0,2177.0,1778.0,1511.0,1133.0,2529.0,56518.0
150800,TOMÉ-AÇU,3742.0,3756.0,11404.0,2333.0,6163.0,6909.0,3071.0,2702.0,2158.0,1790.0,1425.0,921.0,2219.0,48593.0,2022,Rio Capim,Tomé-Açu (PA),5459.0,4135.0,12452.0,2533.0,8564.0,11310.0,5098.0,4775.0,3653.0,2995.0,2207.0,1392.0,4294.0,67585.0
150803,TRACUATEUA,,,6004.0,1250.0,3391.0,3834.0,1505.0,1188.0,1008.0,780.0,677.0,493.0,777.0,20907.0,2010,Rio Caeté,Tracuateua (PA),2326.0,1857.0,5945.0,1292.0,3763.0,4232.0,1577.0,1320.0,1104.0,993.0,874.0,635.0,1536.0,27455.0
150803,TRACUATEUA,1540.0,1514.0,4827.0,1224.0,3362.0,3968.0,1919.0,1694.0,1439.0,1152.0,969.0,600.0,823.0,25031.0,2022,Rio Caeté,Tracuateua (PA),1759.0,1465.0,4993.0,1130.0,3227.0,4234.0,2206.0,2060.0,1749.0,1398.0,1267.0,915.0,2583.0,28595.0
150805,TRAIRÃO,,,2555.0,540.0,1337.0,1406.0,544.0,417.0,338.0,287.0,264.0,186.0,264.0,8138.0,2010,Tapajós,Trairão (PA),1466.0,1107.0,3313.0,648.0,2443.0,3200.0,1087.0,851.0,749.0,650.0,496.0,348.0,516.0,16875.0
150805,TRAIRÃO,828.0,860.0,2237.0,514.0,1743.0,1823.0,821.0,762.0,517.0,437.0,381.0,355.0,791.0,12069.0,2022,Tapajós,Trairão (PA),1233.0,942.0,2546.0,579.0,1886.0,2433.0,1209.0,1128.0,842.0,719.0,582.0,390.0,1039.0,15242.0
150808,TUCUMÃ,,,4606.0,1024.0,2849.0,3184.0,1288.0,1040.0,864.0,633.0,435.0,358.0,1010.0,17291.0,2010,Araguaia,Tucumã (PA),2670.0,1907.0,6231.0,1441.0,4837.0,6199.0,2335.0,2073.0,1704.0,1325.0,1006.0,700.0,1262.0,33690.0
150808,TUCUMÃ,1525.0,1413.0,4080.0,761.0,2467.0,3100.0,1503.0,1387.0,1039.0,861.0,858.0,826.0,1954.0,21774.0,2022,Araguaia,Tucumã (PA),2937.0,2203.0,6238.0,1298.0,4896.0,6682.0,3323.0,3031.0,2361.0,1878.0,1542.0,1081.0,2699.0,39550.0
150810,TUCURUÍ,,,16555.0,3323.0,8161.0,8185.0,3244.0,2650.0,2072.0,1564.0,1274.0,1476.0,3516.0,52020.0,2010,Lago Tucuruí,Tucuruí (PA),7929.0,6230.0,19185.0,4227.0,14456.0,17619.0,6405.0,5284.0,4365.0,3647.0,2700.0,1751.0,3325.0,97128.0
150810,TUCURUÍ,3631.0,3914.0,12118.0,2892.0,8165.0,7990.0,3601.0,3360.0,2611.0,2112.0,1880.0,2056.0,5825.0,60155.0,2022,Lago Tucuruí,Tucuruí (PA),5867.0,4834.0,14884.0,3458.0,11681.0,14382.0,7173.0,6713.0,5539.0,4476.0,3913.0,2696.0,6976.0,91306.0
150812,ULIANÓPOLIS,,,4532.0,925.0,2036.0,2347.0,994.0,771.0,648.0,497.0,382.0,260.0,489.0,13881.0,2010,Rio Capim,Ulianópolis (PA),3718.0,2880.0,9098.0,1533.0,6746.0,8383.0,3300.0,2221.0,1497.0,1532.0,838.0,671.0,923.0,43341.0
150812,ULIANÓPOLIS,1285.0,1221.0,3478.0,960.0,2482.0,2419.0,1251.0,1173.0,1013.0,890.0,790.0,622.0,1067.0,18651.0,2022,Rio Capim,Ulianópolis (PA),2176.0,2255.0,5388.0,1280.0,5057.0,7031.0,3774.0,3287.0,1961.0,1774.0,1303.0,1291.0,1740.0,37972.0
150815,URUARÁ,,,7105.0,1577.0,4101.0,3837.0,1648.0,1275.0,1003.0,770.0,565.0,527.0,1127.0,23535.0,2010,Xingu,Uruará (PA),3853.0,2899.0,8995.0,1884.0,6200.0,8331.0,2855.0,2409.0,1916.0,1601.0,1218.0,969.0,1653.0,44789.0
150815,URUARÁ,2333.0,2190.0,6584.0,1378.0,3666.0,4455.0,2155.0,1949.0,1431.0,1176.0,971.0,769.0,1974.0,31031.0,2022,Xingu,Uruará (PA),3343.0,2474.0,7447.0,1591.0,5224.0,7030.0,3474.0,3136.0,2491.0,2093.0,1855.0,1164.0,3009.0,43558.0
150820,VIGIA,,,8092.0,1714.0,4750.0,4461.0,1817.0,1423.0,1057.0,847.0,643.0,508.0,956.0,26268.0,2010,Guamá,Vigia (PA),3409.0,2791.0,9043.0,2125.0,6763.0,8273.0,3123.0,2623.0,2116.0,1863.0,1640.0,1261.0,2849.0,47889.0
150820,VIGIA,2140.0,2162.0,6543.0,1623.0,5161.0,6231.0,2799.0,2635.0,2161.0,1832.0,1552.0,1182.0,2432.0,38453.0,2022,Guamá,Vigia (PA),2944.0,2382.0,7517.0,1793.0,5651.0,8222.0,4232.0,3963.0,3179.0,2796.0,2258.0,1591.0,4899.0,50832.0
150830,VISEU,,,13222.0,2544.0,6012.0,6899.0,2495.0,2101.0,1670.0,1443.0,1126.0,725.0,655.0,38892.0,2010,Rio Caeté,Viseu (PA),5682.0,4473.0,13338.0,2627.0,7546.0,8238.0,2975.0,2453.0,2099.0,1815.0,1585.0,1172.0,2711.0,56716.0
150830,VISEU,2998.0,3337.0,11014.0,2553.0,6342.0,6999.0,3294.0,2687.0,2007.0,1582.0,1231.0,786.0,1173.0,46003.0,2022,Rio Caeté,Viseu (PA),4342.0,3492.0,11827.0,2701.0,7406.0,8578.0,4239.0,3693.0,2899.0,2386.0,2140.0,1579.0,4345.0,58692.0
150835,VITÓRIA DO XINGU,,,1843.0,410.0,1101.0,1158.0,506.0,409.0,328.0,211.0,147.0,106.0,189.0,6408.0,2010,Xingu,Vitória do Xingu (PA),942.0,809.0,2676.0,546.0,2080.0,2472.0,855.0,757.0,552.0,470.0,390.0,306.0,574.0,13431.0
150835,VITÓRIA DO XINGU,945.0,793.0,2511.0,524.0,1400.0,1657.0,723.0,675.0,552.0,453.0,392.0,280.0,629.0,11534.0,2022,Xingu,Vitória do Xingu (PA),1087.0,962.0,2856.0,608.0,1783.0,2510.0,1155.0,1130.0,871.0,755.0,638.0,388.0,1102.0,15607.0
150840,XINGUARA,,,5257.0,1104.0,2901.0,2972.0,1309.0,1073.0,875.0,629.0,490.0,401.0,1461.0,18472.0,2010,Araguaia,Xinguara (PA),2984.0,2350.0,7665.0,1601.0,5555.0,7415.0,2913.0,2509.0,2097.0,1596.0,1283.0,903.0,1699.0,40573.0
150840,XINGUARA,1754.0,1755.0,5141.0,1175.0,3109.0,3477.0,1715.0,1524.0,1286.0,1093.0,1034.0,901.0,2367.0,26331.0,2022,Araguaia,Xinguara (PA),3713.0,2832.0,8213.0,1816.0,6658.0,9024.0,4397.0,3954.0,3217.0,2646.0,2176.0,1370.0,3722.0,52893.0
